SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #1928,Chicago,IL,60613,235000,3,1.5,CHI - Lake View,,,1955,21,,968,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-1928/home/13379264,MRED,11222126,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,3900 N Lake Shore Dr Unit 22K,Chicago,IL,60613,235000,2,2.0,CHI - Lake View,1250,,1958,22,188,1658,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Lake-Shore-Dr-60613/unit-22K/home/13378670,MRED,11221164,N,Y,41.9532673,-87.6452796
MLS Listing,,Condo/Co-op,720 W Gordon Ter Unit 11R,Chicago,IL,60613,119900,0,1.0,CHI - Uptown,,,1966,22,,422,Active,,,http://www.redfin.com/IL/Chicago/720-W-Gordon-Ter-60613/unit-11R/home/13396880,MRED,11220415,N,Y,41.9582919,-87.6485882
MLS Listing,,Condo/Co-op,3800 N Lake Shore Dr Unit 7E,Chicago,IL,60613,610000,2,2.0,CHI - Lake View,2200,,1927,23,277,1339,Active,,,http://www.redfin.com/IL/Chicago/3800-N-Lake-Shore-Dr-60613/unit-7E/home/13379840,MRED,11220175,N,Y,41.9526534,-87.645509
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr Unit 1000A,Chicago,IL,60613,190000,2,1.0,CHI - Lake View,950,,1957,23,200,897,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-1000A/home/176387233,MRED,11220166,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,3745 N Pine Grove Ave #1,Chicago,IL,60613,279900,2,1.0,CHI - Lake View,930,,1905,23,301,397,Active,,,http://www.redfin.com/IL/Chicago/3745-N-Pine-Grove-Ave-60613/unit-1/home/13379473,MRED,11220063,N,Y,41.9510407,-87.6469361
MLS Listing,,Condo/Co-op,4040 N Kenmore Ave Unit 3N,Chicago,IL,60613,350000,3,1.0,CHI - Uptown,,,,23,,285,Active,,,http://www.redfin.com/IL/Chicago/4040-N-Kenmore-Ave-60613/unit-3N/home/13393477,MRED,11180434,N,Y,41.9557218,-87.6564753
MLS Listing,,Condo/Co-op,4140 N Kenmore Ave #3,Chicago,IL,60613,290000,2,1.0,CHI - Uptown,,,1911,23,,289,Active,,,http://www.redfin.com/IL/Chicago/4140-N-Kenmore-Ave-60613/unit-3/home/18931885,MRED,11219930,N,Y,41.9576651,-87.6565639
MLS Listing,,Condo/Co-op,3930 N Pine Grove Ave #1702,Chicago,IL,60613,124900,0,1.0,CHI - Lake View,550,,1968,23,227,461,Active,,,http://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-1702/home/13379797,MRED,11219901,N,Y,41.9542371,-87.648457
MLS Listing,,Single Family Residential,1336 W Grace St,Chicago,IL,60613,865000,3,2.0,CHI - Lake View,,2278,,23,,,Active,,,http://www.redfin.com/IL/Chicago/1336-W-Grace-St-60613/home/13384211,MRED,11219607,N,Y,41.9511725,-87.6631413
MLS Listing,,Condo/Co-op,1133 W Grace St Unit G,Chicago,IL,60613,199900,1,1.0,CHI - Lake View,800,,1919,24,250,210,Active,,,http://www.redfin.com/IL/Chicago/1133-W-Grace-St-60613/unit-G/home/12684055,MRED,11218986,N,Y,41.950807,-87.658336
MLS Listing,,Condo/Co-op,1125 W Grace St Unit 3W-PH,Chicago,IL,60613,450000,2,2.0,CHI - Lake View,,,2001,24,,245,Active,,,http://www.redfin.com/IL/Chicago/1125-W-Grace-St-60613/unit-3W-PH/home/176376524,MRED,11215120,N,Y,41.950814,-87.657895
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #4511,Chicago,IL,60613,175000,1,1.0,CHI - Lake View,720,,1973,24,243,755,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-4511/home/12682687,MRED,11218201,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr Unit 1228E,Chicago,IL,60613,260000,3,2.0,CHI - Lake View,1350,,,25,193,890,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-1228E/home/77444495,MRED,11217730,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,828 W Grace St #605,Chicago,IL,60613,275000,1,1.0,CHI - Lake View,,,2006,25,,313,Active,,,http://www.redfin.com/IL/Chicago/828-W-Grace-St-60613/unit-605/home/21909335,MRED,11217100,N,Y,41.9517173,-87.6509429
MLS Listing,,Parking,828 W Grace St Unit P-156,Chicago,IL,60613,20000,,,CHI - Lake View,,,2007,25,,,Active,,,http://www.redfin.com/IL/Chicago/828-W-Grace-St-60613/unit-P156/home/26808569,MRED,11217080,N,Y,41.9517173,-87.6509429
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #5511,Chicago,IL,60613,164900,1,1.0,CHI - Lake View,720,,1974,26,229,782,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-5511/home/12618538,MRED,11216756,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #2217,Chicago,IL,60613,199999,2,1.0,CHI - Lake View,900,,1957,28,222,761,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-2217/home/12575868,MRED,11215340,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,4350 N Broadway St #910,Chicago,IL,60613,399900,2,2.0,CHI - Uptown,1550,,2003,28,258,559,Active,,,http://www.redfin.com/IL/Chicago/4350-N-Broadway-60613/unit-910/home/18939405,MRED,11214932,N,Y,41.961249,-87.655252
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #2513,Chicago,IL,60613,175000,1,1.0,CHI - Lake View,762,,1973,28,230,666,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-2513/home/12675489,MRED,11214921,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,724 W Buena Ave Unit 1D,Chicago,IL,60613,285000,2,2.0,CHI - Uptown,1123,,1920,28,254,423,Active,October-9-2021 12:00 AM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/724-W-Buena-Ave-60613/unit-1D/home/13397183,MRED,11214883,N,Y,41.95878,-87.6483669
MLS Listing,,Condo/Co-op,3900 N Pine Grove Ave #509,Chicago,IL,60613,250000,2,2.0,CHI - Lake View,,,,28,,589,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Pine-Grove-Ave-60613/unit-509/home/12604329,MRED,11214806,N,Y,41.9531669,-87.6482047
MLS Listing,,Condo/Co-op,3900 N Lake Shore Dr Unit 20B,Chicago,IL,60613,150000,1,1.0,CHI - Lake View,800,,1955,29,188,967,Active,,,http://www.redfin.com/IL/Chicago/3900-N-Lake-Shore-Dr-60613/unit-20B/home/13379337,MRED,11213618,N,Y,41.9532673,-87.6452796
MLS Listing,,Condo/Co-op,954 W Cuyler Ave Unit 1E,Chicago,IL,60613,349000,3,3.0,CHI - Uptown,1800,,,29,194,310,Active,,,http://www.redfin.com/IL/Chicago/954-W-Cuyler-Ave-60613/unit-1E/home/176344227,MRED,11213561,N,Y,41.9557142,-87.653263
MLS Listing,,Condo/Co-op,4503 N Magnolia Ave Unit 1N,Chicago,IL,60640,230000,2,1.0,CHI - Uptown,980,,1901,29,235,283,Active,,,http://www.redfin.com/IL/Chicago/4503-N-Magnolia-Ave-60640/unit-1N/home/101389636,MRED,11213437,N,Y,41.9636727,-87.6606778
MLS Listing,,Condo/Co-op,700 W Bittersweet Pl #309,Chicago,IL,60613,98800,1,1.0,CHI - Uptown,800,,1951,30,124,450,Active,,,http://www.redfin.com/IL/Chicago/700-W-Bittersweet-Pl-60613/unit-309/home/13395798,MRED,11213144,N,Y,41.9558616,-87.6474346
MLS Listing,,Condo/Co-op,4143 N Sheridan Rd Unit 3E,Chicago,IL,60613,259900,1,1.0,CHI - Uptown,800,,,30,325,183,Active,,,http://www.redfin.com/IL/Chicago/4143-N-Sheridan-Rd-60613/unit-3E/home/12754148,MRED,11213012,N,Y,41.957825,-87.654222
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #1030,Chicago,IL,60613,179000,2,1.0,CHI - Lake View,,,1957,30,,846,Active,,,http://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-1030/home/13379074,MRED,11212983,N,Y,41.954247,-87.6458578
MLS Listing,,Condo/Co-op,816 W Cuyler Ave Unit 1W,Chicago,IL,60613,429900,4,2.5,Buena Park,,,1910,30,,291,Active,,,http://www.redfin.com/IL/Chicago/816-W-Cuyler-Ave-60613/unit-1W/home/13392164,MRED,11212905,N,Y,41.956125,-87.650485
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #3809,Chicago,IL,60613,145000,0,1.0,CHI - Lake View,550,,1973,31,264,489,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-3809/home/12683312,MRED,11211648,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,4250 N Marine Dr #922,Chicago,IL,60613,325000,2,2.0,Imperial Towers,,,1962,31,,903,Active,,,http://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-922/home/13396589,MRED,11211441,N,Y,41.9598845,-87.647122
MLS Listing,,Condo/Co-op,932 W Sunnyside Ave Unit 2C,Chicago,IL,60640,185000,2,1.0,CHI - Uptown,,,1914,31,,420,Active,,,http://www.redfin.com/IL/Chicago/932-W-Sunnyside-Ave-60640/unit-2C/home/13394340,MRED,11210865,N,Y,41.9640398,-87.6535477
MLS Listing,,Parking,655 W Irving Park Rd Unit B71,Chicago,IL,60613,30000,,,Park Place Tower,,,1973,31,,177,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-B71/home/12613572,MRED,11210811,N,Y,41.9543355,-87.6469625
MLS Listing,,Single Family Residential,4264 N Hazel St,Chicago,IL,60613,2595000,5,4.5,CHI - Uptown,5150,19628,1910,31,504,,Active,,,http://www.redfin.com/IL/Chicago/4264-N-Hazel-St-60613/home/13392946,MRED,11210557,N,Y,41.9600739,-87.6525243
MLS Listing,,Condo/Co-op,1228 W Sunnyside Ave Unit 3W,Chicago,IL,60640,215000,2,1.0,Sheridan Park,825,,1916,35,261,273,Active,,,http://www.redfin.com/IL/Chicago/1228-W-Sunnyside-Ave-60640/unit-3W/home/12806672,MRED,11209420,N,Y,41.963666,-87.6606255
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #1614,Chicago,IL,60613,225000,2,1.0,CHI - Lake View,849,,1975,35,265,681,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-1614/home/12683141,MRED,11208748,N,Y,41.9543355,-87.6469625
MLS Listing,,Condo/Co-op,725 W Sheridan Rd #602,Chicago,IL,60613,275000,2,2.0,CHI - Lake View,,,1927,37,,483,Active,,,http://www.redfin.com/IL/Chicago/725-W-Sheridan-Rd-60613/unit-602/home/176281641,MRED,11206328,N,Y,41.9523602,-87.6490336
MLS Listing,,Condo/Co-op,3930 N Pine Grove Ave #2115,Chicago,IL,60613,249000,2,2.0,CHI - Lake View,1075,,1968,37,232,976,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-2115/home/13380177,MRED,11191076,N,Y,41.9542371,-87.648457
MLS Listing,,Condo/Co-op,3825 N Kenmore Ave Unit 1S,Chicago,IL,60613,550000,3,2.0,CHI - Lake View,2300,,1922,38,239,394,Active,,,http://www.redfin.com/IL/Chicago/3825-N-Kenmore-Ave-60613/unit-1S/home/12577791,MRED,11205155,N,Y,41.951945,-87.6553248
MLS Listing,,Condo/Co-op,3930 N Pine Grove Ave #915,Chicago,IL,60613,259900,2,2.0,CHI - Lake View,1075,,1968,38,242,921,Active,,,http://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-915/home/13380607,MRED,11205141,N,Y,41.9542371,-87.648457
MLS Listing,,Condo/Co-op,4331 N Dayton St #3,Chicago,IL,60613,295000,2,1.0,CHI - Uptown,,,,38,,262,Active,,,http://www.redfin.com/IL/Chicago/4331-N-Dayton-St-60613/unit-3/home/13392954,MRED,11205053,N,Y,41.9612633,-87.6510104
MLS Listing,,Condo/Co-op,711 W Gordon Ter #515,Chicago,IL,60613,237000,2,1.5,CHI - Uptown,1050,,1980,38,226,,Active,,,http://www.redfin.com/IL/Chicago/711-W-Gordon-Ter-60613/unit-515/home/12795531,MRED,11205048,N,Y,41.9576643,-87.6482805
MLS Listing,,Condo/Co-op,728 W Bittersweet Pl #3,Chicago,IL,60613,582000,2,2.0,CHI - Uptown,1400,,1997,39,416,310,Active,,,http://www.redfin.com/IL/Chicago/728-W-Bittersweet-Pl-60613/unit-3/home/12806849,MRED,11204399,N,Y,41.955831,-87.648422
MLS Listing,,Condo/Co-op,1014 W Byron St #1,Chicago,IL,60613,499000,3,2.0,CHI - Lake View,,,,39,,422,Active,,,http://www.redfin.com/IL/Chicago/1014-W-Byron-St-60613/unit-1/home/13383622,MRED,11204099,N,Y,41.9529138,-87.6552278
MLS Listing,,Condo/Co-op,1024 W Irving Park Rd #2,Chicago,IL,60613,349999,2,2.0,CHI - Uptown,,,1907,41,,201,Active,,,http://www.redfin.com/IL/Chicago/1024-W-Irving-Park-Rd-60613/unit-2/home/13393784,MRED,11203422,N,Y,41.954714,-87.655742
