SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2645 W Gregory St Unit 2W,Chicago,IL,60625,167900,2,1.0,CHI - Lincoln Square,,,,2,,80,Active,,,http://www.redfin.com/IL/Chicago/2645-W-Gregory-St-60625/unit-2W/home/18943486,MRED,11239543,N,Y,41.982008,-87.6960525
MLS Listing,,Condo/Co-op,5757 N Sheridan Rd Unit 6F,Chicago,IL,60660,125000,1,1.0,CHI - Edgewater,850,,1968,2,147,702,Active,,,http://www.redfin.com/IL/Chicago/5757-N-Sheridan-Rd-60660/unit-6F/home/13408798,MRED,11239375,N,Y,41.9870908,-87.6547952
MLS Listing,,Condo/Co-op,4960 N Marine Dr #112,Chicago,IL,60640,110000,1,1.0,CHI - Uptown,,,1953,2,,514,Active,,,http://www.redfin.com/IL/Chicago/4960-N-Marine-Dr-60640/unit-112/home/144934035,MRED,11239324,N,Y,41.9729148,-87.6516347
MLS Listing,,Multi-Family (2-4 Unit),2650 W Lunt Ave,Chicago,IL,60645,599999,6,3.0,CHI - West Ridge,,,,2,,,Active,,,http://www.redfin.com/IL/Chicago/2650-W-Lunt-Ave-60645/home/13585310,MRED,11239306,N,Y,42.008741,-87.6970342
MLS Listing,,Condo/Co-op,5130 N Albany Ave #106,Chicago,IL,60625,124900,1,1.0,CHI - North Park,800,,1974,2,156,223,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/5130-N-Albany-Ave-60625/unit-106/home/13491357,MRED,11239312,N,Y,41.9747867,-87.7065236
MLS Listing,,Condo/Co-op,6100 N Mozart St #3,Chicago,IL,60659,134900,2,1.0,CHI - West Ridge,,,1924,2,,210,Active,,,http://www.redfin.com/IL/Chicago/6100-N-Mozart-St-60659/unit-3/home/12653874,MRED,11155282,N,Y,41.99234,-87.701011
MLS Listing,,Single Family Residential,6739 N Rockwell St,Chicago,IL,60645,315000,4,1.5,CHI - West Ridge,1768,4120,1928,2,178,,Active,,,http://www.redfin.com/IL/Chicago/6739-N-Rockwell-St-60645/home/13583919,MRED,11239242,N,Y,42.004344,-87.694562
MLS Listing,,Condo/Co-op,6125 N Hoyne Ave Unit 3S,Chicago,IL,60659,329900,3,2.0,CHI - West Ridge,2000,,1925,2,165,282,Active,,,http://www.redfin.com/IL/Chicago/6125-N-Hoyne-Ave-60659/unit-3S/home/18919747,MRED,11239218,N,Y,41.992615,-87.6819809
MLS Listing,,Single Family Residential,2619 W Catalpa Ave,Chicago,IL,60625,529000,3,1.5,CHI - Lincoln Square,1473,3750,1951,2,359,,Active,,,http://www.redfin.com/IL/Chicago/2619-W-Catalpa-Ave-60625/home/13491670,MRED,11239146,N,Y,41.9810592,-87.6950514
MLS Listing,,Condo/Co-op,5733 N Sheridan Rd Unit 25C,Chicago,IL,60660,359995,2,2.0,CHI - Edgewater,1600,,1960,3,225,1255,Active,,,http://www.redfin.com/IL/Chicago/5733-N-Sheridan-Rd-60660/unit-25C/home/13407908,MRED,11238887,N,Y,41.9866383,-87.6544291
MLS Listing,,Condo/Co-op,5445 N Sheridan Rd #1706,Chicago,IL,60640,175000,1,1.0,CHI - Edgewater,815,,1974,3,215,504,Active,October-30-2021 11:00 AM,October-30-2021 01:00 PM,http://www.redfin.com/IL/Chicago/5445-N-Sheridan-Rd-60640/unit-1706/home/13401688,MRED,11238876,N,Y,41.9813625,-87.6544907
MLS Listing,,Multi-Family (2-4 Unit),2238 W Carmen Ave,Chicago,IL,60625,635000,6,4.0,CHI - Lincoln Square,,,1890,3,,,Active,,,http://www.redfin.com/IL/Chicago/2238-W-Carmen-Ave-60625/home/13403838,MRED,11238750,N,Y,41.9742365,-87.6857907
MLS Listing,,Multi-Family (2-4 Unit),6049 N Claremont Ave,Chicago,IL,60659,649000,8,3.0,CHI - West Ridge,,3920,1922,3,,,Active,,,http://www.redfin.com/IL/Chicago/6049-N-Claremont-Ave-60659/home/22817188,MRED,11238742,N,Y,41.9919289,-87.6881398
MLS Listing,,Condo/Co-op,1512 W Victoria St #2,Chicago,IL,60660,385000,2,2.0,CHI - Edgewater,,,2006,3,,182,Active,October-10-2021 11:00 AM,October-10-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1512-W-Victoria-St-60660/unit-2/home/12624442,MRED,11238726,N,Y,41.9873762,-87.6680614
MLS Listing,,Condo/Co-op,1259 W Granville Ave #1,Chicago,IL,60660,215000,1,1.0,CHI - Edgewater,1200,,1921,3,179,150,Active,,,http://www.redfin.com/IL/Chicago/1259-W-Granville-Ave-60660/unit-1/home/12653319,MRED,11238682,N,Y,41.994248,-87.662591
MLS Listing,,Condo/Co-op,2013 W Farragut Ave #1,Chicago,IL,60625,230000,2,1.0,CHI - Lincoln Square,,,1929,3,,380,Active,,,http://www.redfin.com/IL/Chicago/2013-W-Farragut-Ave-60625/unit-1/home/12572888,MRED,11238660,N,Y,41.97669,-87.6801347
MLS Listing,,Condo/Co-op,5842 N Wayne Ave #2,Chicago,IL,60660,290000,2,1.0,CHI - Edgewater,,,1925,3,,350,Active,October-9-2021 10:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/5842-N-Wayne-Ave-60660/unit-2/home/176647430,MRED,11233789,N,Y,41.98797,-87.663484
MLS Listing,,Condo/Co-op,3818 W Ainslie St #3,Chicago,IL,60625,164900,2,1.0,CHI - Albany Park,,,1923,3,,304,Active,,,http://www.redfin.com/IL/Chicago/3818-W-Ainslie-St-60625/unit-3/home/12720187,MRED,11238521,N,Y,41.9703127,-87.7239328
MLS Listing,,Condo/Co-op,2828 W Farragut Ave Unit 2E,Chicago,IL,60625,165000,2,1.0,Budlong Woods,975,,1956,3,169,100,Active,,,http://www.redfin.com/IL/Chicago/2828-W-Farragut-Ave-60625/unit-2E/home/13491710,MRED,11238524,N,Y,41.976982,-87.700124
MLS Listing,,Condo/Co-op,1130 W Farwell Ave Unit 1N,Chicago,IL,60626,368500,3,2.0,CHI - Rogers Park,2000,,1908,3,184,237,Active,October-10-2021 12:00 PM,October-10-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1130-W-Farwell-Ave-60626/unit-1N/home/12629837,MRED,11238440,N,Y,42.00714,-87.659308
MLS Listing,,Condo/Co-op,7441 N Hoyne Ave Unit 2S,Chicago,IL,60645,285000,3,2.0,CHI - Rogers Park,2000,,1933,3,143,350,Active,,,http://www.redfin.com/IL/Chicago/7441-N-Hoyne-Ave-60645/unit-2S/home/13573242,MRED,11217658,N,Y,42.017133,-87.682602
MLS Listing,,Townhouse,1430 W Pratt Blvd Unit C,Chicago,IL,60626,425000,3,2.5,CHI - Rogers Park,,,2000,3,,150,Active,,,http://www.redfin.com/IL/Chicago/1430-W-Pratt-Blvd-60626/unit-C/home/12797262,MRED,11238386,N,Y,42.0057349,-87.6669542
MLS Listing,,Condo/Co-op,1750 W Rascher Ave #2,Chicago,IL,60640,200000,2,1.0,CHI - Edgewater,800,,1913,3,250,350,Active,,,http://www.redfin.com/IL/Chicago/1750-W-Rascher-Ave-60640/unit-2/home/18932433,MRED,11238307,N,Y,41.9807873,-87.6741782
MLS Listing,,Condo/Co-op,2019 W Argyle St #2,Chicago,IL,60625,160000,1,1.0,CHI - Lincoln Square,650,,1927,3,246,295,Active,,,http://www.redfin.com/IL/Chicago/2019-W-Argyle-St-60625/unit-2/home/176060179,MRED,11238173,N,Y,41.972225,-87.680166
MLS Listing,,Condo/Co-op,7042 N Greenview Ave Unit 2S,Chicago,IL,60626,197000,2,1.0,CHI - Rogers Park,1200,,1918,3,164,322,Active,,,http://www.redfin.com/IL/Chicago/7042-N-Greenview-Ave-60626/unit-2S/home/172969335,MRED,11238172,N,Y,42.010581,-87.668215
MLS Listing,,Condo/Co-op,5046 N Wolcott Ave Unit 1S,Chicago,IL,60640,629555,3,3.5,CHI - Lincoln Square,2800,,1922,3,225,325,Active,,,http://www.redfin.com/IL/Chicago/5046-N-Wolcott-Ave-60640/unit-1S/home/12773489,MRED,11238149,N,Y,41.9738836,-87.6766404
MLS Listing,,Condo/Co-op,5510 N Campbell Ave Unit G,Chicago,IL,60625,235000,2,2.0,Budlong Woods,,,1931,3,,89,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/5510-N-Campbell-Ave-60625/unit-G/home/12627953,MRED,11238142,N,Y,41.9817177,-87.6921829
MLS Listing,,Condo/Co-op,935 W Argyle St Unit 3W,Chicago,IL,60640,359900,2,2.0,CHI - Uptown,1603,,1916,3,225,718,Active,October-9-2021 01:00 PM,October-9-2021 03:00 PM,http://www.redfin.com/IL/Chicago/935-W-Argyle-St-60640/unit-3W/home/13398156,MRED,11238126,N,Y,41.973186,-87.654007
MLS Listing,,Condo/Co-op,6101 N Sheridan Rd Unit 7G,Chicago,IL,60660,119900,1,1.0,CHI - Edgewater,,,1926,3,,564,Active,,,http://www.redfin.com/IL/Chicago/6101-N-Sheridan-Rd-60660/unit-7G/home/13412715,MRED,11238102,N,Y,41.9925337,-87.6550805
MLS Listing,,Single Family Residential,6748 N Glenwood Ave,Chicago,IL,60626,569000,4,1.5,CHI - Rogers Park,2000,6098,1890,3,285,,Active,,,http://www.redfin.com/IL/Chicago/6748-N-Glenwood-Ave-60626/home/13569129,MRED,11238088,N,Y,42.0049065,-87.6660309
MLS Listing,,Single Family Residential,4904 N Kedvale Ave,Chicago,IL,60630,329000,5,2.5,CHI - Albany Park,1500,,1924,3,219,,Active,,,http://www.redfin.com/IL/Chicago/4904-N-Kedvale-Ave-60630/home/13494399,MRED,11238063,N,Y,41.9702415,-87.732056
MLS Listing,,Condo/Co-op,4847 N Kenmore Ave #2,Chicago,IL,60640,379000,3,2.5,CHI - Uptown,,,1920,3,,456,Active,,,http://www.redfin.com/IL/Chicago/4847-N-Kenmore-Ave-60640/unit-2/home/12700292,MRED,11238017,N,Y,41.970475,-87.656647
MLS Listing,,Multi-Family (2-4 Unit),6042 N Washtenaw Ave,Chicago,IL,60659,959000,10,7.0,CHI - West Ridge,,3920,1926,3,,,Active,,,http://www.redfin.com/IL/Chicago/6042-N-Washtenaw-Ave-60659/unit-2NDF/home/13519623,MRED,11238014,N,Y,41.991649,-87.6973422
MLS Listing,,Condo/Co-op,1404 W Thorndale Ave #1,Chicago,IL,60660,249900,2,1.0,CHI - Edgewater,1264,,,3,198,372,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1404-W-Thorndale-Ave-60660/unit-1/home/173331705,MRED,11237935,N,Y,41.9902103,-87.6653393
MLS Listing,,Condo/Co-op,5100 N Sheridan Rd #302,Chicago,IL,60640,169900,2,1.0,CHI - Uptown,,,1974,4,,358,Active,,,http://www.redfin.com/IL/Chicago/5100-N-Sheridan-Rd-60640/unit-302/home/13399183,MRED,11237904,N,Y,41.9754993,-87.6554124
MLS Listing,,Condo/Co-op,6143 N Hoyne Ave #2,Chicago,IL,60659,184000,2,1.0,CHI - West Ridge,1200,,,4,153,307,Active,,,http://www.redfin.com/IL/Chicago/6143-N-Hoyne-Ave-60659/unit-2/home/12660028,MRED,11237732,N,Y,41.9928371,-87.6818195
MLS Listing,,Condo/Co-op,6301 N Sheridan Rd Unit 19O,Chicago,IL,60660,210000,2,2.0,CHI - Edgewater,1000,,,4,210,999,Active,,,http://www.redfin.com/IL/Chicago/6301-N-Sheridan-Rd-60660/unit-19O/home/13413168,MRED,11237583,N,Y,41.9967345,-87.6550688
MLS Listing,,Condo/Co-op,6131 N Richmond St Unit 1E,Chicago,IL,60659,379900,4,3.0,CHI - West Ridge,2249,,2006,4,169,287,Active,,,http://www.redfin.com/IL/Chicago/6131-N-Richmond-St-60659/unit-1E/home/26804243,MRED,11237578,N,Y,41.9930998,-87.702839
MLS Listing,,Single Family Residential,6215 N Maplewood Ave,Chicago,IL,60659,425000,4,2.0,CHI - West Ridge,1500,,,4,283,,Active,,,http://www.redfin.com/IL/Chicago/6215-N-Maplewood-Ave-60659/home/13521136,MRED,11237534,N,Y,41.9945441,-87.6931455
MLS Listing,,Condo/Co-op,901 W Margate Ter Unit 3E,Chicago,IL,60640,455000,3,2.0,CHI - Uptown,1600,,1915,4,284,400,Active,October-9-2021 11:30 AM,October-9-2021 01:30 PM,http://www.redfin.com/IL/Chicago/901-W-Margate-Ter-60640/unit-3E/home/13397305,MRED,11237490,N,Y,41.972229,-87.652748
MLS Listing,,Single Family Residential,1610 W Carmen Ave,Chicago,IL,60640,545000,3,3.5,CHI - Uptown,2538,1049,1895,4,215,,Active,October-10-2021 12:00 AM,October-10-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1610-W-Carmen-Ave-60640/unit-A/home/13404077,MRED,11230569,N,Y,41.9744614,-87.6700863
MLS Listing,,Multi-Family (2-4 Unit),6059 N Albany Ave,Chicago,IL,60659,499999,7,3.0,CHI - West Ridge,,,1925,4,,,Active,,,http://www.redfin.com/IL/Chicago/6059-N-Albany-Ave-60659/unit-2/home/13520992,MRED,11237373,N,Y,41.9920603,-87.7064621
MLS Listing,,Single Family Residential,1225 W Hood Ave,Chicago,IL,60660,800000,3,3.0,Edgewater Glen,,3937,1909,4,,,Active,,,http://www.redfin.com/IL/Chicago/1225-W-Hood-Ave-60660/home/13414448,MRED,11233689,N,Y,41.993401,-87.6614075
MLS Listing,,Single Family Residential,6056 N Kedvale Ave,Chicago,IL,60646,624900,3,2.5,CHI - Forest Glen,1417,4090,1938,4,441,,Active,October-10-2021 11:00 AM,October-10-2021 01:00 PM,http://www.redfin.com/IL/Chicago/6056-N-Kedvale-Ave-60646/home/13514549,MRED,11221150,N,Y,41.9917719,-87.7327869
MLS Listing,,Condo/Co-op,5455 N Sheridan Rd #2903,Chicago,IL,60640,170000,1,1.0,CHI - Edgewater,900,,1969,4,189,709,Active,,,http://www.redfin.com/IL/Chicago/5455-N-Sheridan-Rd-60640/unit-2903/home/176620483,MRED,11237086,N,Y,41.981675,-87.654489
MLS Listing,,Multi-Family (2-4 Unit),1321 W Thorndale Ave,Chicago,IL,60660,1149000,8,4.0,Magnolia Glen,,,1914,4,,,Active,,,http://www.redfin.com/IL/Chicago/1321-W-Thorndale-Ave-60660/home/13410669,MRED,11236910,N,Y,41.9897314,-87.6636037
MLS Listing,,Condo/Co-op,1421 W Carmen Ave Unit 1S,Chicago,IL,60640,385000,2,2.0,CHI - Uptown,,,,4,,183,Active,,,http://www.redfin.com/IL/Chicago/1421-W-Carmen-Ave-60640/unit-1S/home/12630275,MRED,11236802,N,Y,41.974082,-87.665542
MLS Listing,,Multi-Family (2-4 Unit),5100 N Kimball Ave,Chicago,IL,60625,435000,5,3.0,CHI - North Park,,,1924,5,,,Active,,,http://www.redfin.com/IL/Chicago/5100-N-Kimball-Ave-60625/unit-1/home/13494120,MRED,11236729,N,Y,41.9740412,-87.7138499
MLS Listing,,Condo/Co-op,4920 N Ridgeway Ave #1,Chicago,IL,60625,340000,3,2.0,CHI - Albany Park,2000,,1923,5,170,200,Active,October-10-2021 02:00 PM,October-10-2021 04:00 PM,http://www.redfin.com/IL/Chicago/4920-N-Ridgeway-Ave-60625/unit-1/home/26804086,MRED,11236717,N,Y,41.9708655,-87.7222504
MLS Listing,,Multi-Family (2-4 Unit),1429 W Ardmore Ave,Chicago,IL,60660,824900,6,3.0,CHI - Edgewater,,1742,1925,5,,,Active,,,http://www.redfin.com/IL/Chicago/1429-W-Ardmore-Ave-60660/unit-1/home/13411163,MRED,11236687,N,Y,41.9878484,-87.6661465
MLS Listing,,Condo/Co-op,6618 N Ashland Ave Unit 2B,Chicago,IL,60626,208500,2,1.0,CHI - Rogers Park,1050,,,5,199,240,Active,,,http://www.redfin.com/IL/Chicago/6618-N-Ashland-Ave-60626/unit-2B/home/145044177,MRED,11236651,N,Y,42.0023005,-87.6709991
MLS Listing,,Condo/Co-op,3311 W Bryn Mawr Ave #1,Chicago,IL,60659,485000,3,2.0,CHI - North Park,2493,,1956,5,195,,Active,,,http://www.redfin.com/IL/Chicago/3311-W-Bryn-Mawr-Ave-60659/unit-1/home/176618532,MRED,11236608,N,Y,41.9828834,-87.7118159
MLS Listing,,Single Family Residential,7430 N Paulina St,Chicago,IL,60626,529000,4,2.0,CHI - Rogers Park,2200,7196,,5,240,,Active,,,http://www.redfin.com/IL/Chicago/7430-N-Paulina-St-60626/home/13573809,MRED,11236593,N,Y,42.0169746,-87.6727918
MLS Listing,,Condo/Co-op,6336 N Rockwell St Unit G,Chicago,IL,60659,154000,2,2.0,CHI - West Ridge,1600,,1930,5,96,141,Active,,,http://www.redfin.com/IL/Chicago/6336-N-Rockwell-St-60659/unit-G/home/12673272,MRED,11236531,N,Y,41.9969417,-87.6950322
MLS Listing,,Condo/Co-op,1060 W Hollywood Ave #505,Chicago,IL,60660,125000,1,1.0,CHI - Edgewater,600,,1972,6,208,285,Active,,,http://www.redfin.com/IL/Chicago/1060-W-Hollywood-Ave-60660/unit-505/home/13407649,MRED,11236408,N,Y,41.985787,-87.6578322
MLS Listing,,Condo/Co-op,5978 N Lincoln Ave Unit 2D,Chicago,IL,60659,313900,2,2.0,CHI - West Ridge,1360,,2003,6,231,517,Active,,,http://www.redfin.com/IL/Chicago/5978-N-Lincoln-Ave-60659/unit-2D/home/12614106,MRED,11235957,N,Y,41.9895704,-87.7066005
MLS Listing,,Condo/Co-op,5455 N Sheridan Rd #2002,Chicago,IL,60640,319500,2,2.0,Park Edgewater,1300,,1969,6,246,1072,Active,,,http://www.redfin.com/IL/Chicago/5455-N-Sheridan-Rd-60640/unit-2002/home/13401382,MRED,11236268,N,Y,41.9817637,-87.6547271
MLS Listing,,Condo/Co-op,4880 N Marine Dr #314,Chicago,IL,60640,78500,0,1.0,CHI - Uptown,600,,1948,6,131,355,Active,,,http://www.redfin.com/IL/Chicago/4880-N-Marine-Dr-60640/unit-314/home/13397277,MRED,11224680,N,Y,41.9713839,-87.650944
MLS Listing,,Condo/Co-op,6033 N Sheridan Rd Unit 32G,Chicago,IL,60660,259000,2,2.0,Malibu East,1500,,1970,6,173,754,Active,,,http://www.redfin.com/IL/Chicago/6033-N-Sheridan-Rd-60660/unit-32G/home/13410702,MRED,11236088,N,Y,41.9917384,-87.654799
MLS Listing,,Condo/Co-op,2636 W Summerdale Ave Unit 3N,Chicago,IL,60625,135000,2,1.0,CHI - Lincoln Square,,,1927,6,,400,Active,,,http://www.redfin.com/IL/Chicago/2636-W-Summerdale-Ave-60625/unit-3N/home/171311972,MRED,11236040,N,Y,41.978831,-87.6957339
MLS Listing,,Multi-Family (2-4 Unit),6240 N Artesian Ave,Chicago,IL,60659,549000,9,3.0,CHI - West Ridge,,3920,1923,6,,,Active,,,http://www.redfin.com/IL/Chicago/6240-N-Artesian-Ave-60659/home/13521055,MRED,11236028,N,Y,41.995291,-87.6913262
MLS Listing,,Condo/Co-op,1625 W Fargo Ave Unit 3N,Chicago,IL,60626,135000,1,1.0,CHI - Rogers Park,,,1920,6,,273,Active,,,http://www.redfin.com/IL/Chicago/1625-W-Fargo-Ave-60626/unit-3N/home/18943934,MRED,11236018,N,Y,42.016626,-87.671347
MLS Listing,,Condo/Co-op,2053 W Summerdale Ave Unit 1N,Chicago,IL,60625,169500,1,2.0,CHI - Lincoln Square,1000,,1920,6,170,178,Active,,,http://www.redfin.com/IL/Chicago/2053-W-Summerdale-Ave-60625/unit-1N/home/18936851,MRED,11236004,N,Y,41.978465,-87.68161
MLS Listing,,Condo/Co-op,6959 N Ridge Blvd Unit 1A,Chicago,IL,60645,135000,1,1.0,CHI - Rogers Park,850,,,7,159,309,Active,,,http://www.redfin.com/IL/Chicago/6959-N-Ridge-Blvd-60645/unit-1A/home/13570222,MRED,11235990,N,Y,42.0081687,-87.6809637
MLS Listing,,Condo/Co-op,1244 W Albion Ave Unit GW,Chicago,IL,60626,239000,2,2.0,CHI - Rogers Park,1000,,,7,239,243,Active,,,http://www.redfin.com/IL/Chicago/1244-W-Albion-Ave-60626/unit-GW/home/176594682,MRED,11188776,N,Y,42.002776,-87.662613
MLS Listing,,Single Family Residential,2535 W Winona St,Chicago,IL,60625,439900,4,2.0,CHI - Lincoln Square,1500,,1910,7,293,,Active,,,http://www.redfin.com/IL/Chicago/2535-W-Winona-St-60625/home/13490104,MRED,11235970,N,Y,41.9746658,-87.6936846
MLS Listing,,Condo/Co-op,4900 N Springfield Ave #3,Chicago,IL,60625,199900,2,1.0,CHI - Albany Park,,,,7,,263,Active,,,http://www.redfin.com/IL/Chicago/4900-N-Springfield-Ave-60625/unit-3/home/12660246,MRED,11235871,N,Y,41.9702983,-87.7259051
MLS Listing,,Condo/Co-op,5100 N Marine Dr Unit 3B,Chicago,IL,60640,150000,2,1.5,CHI - Uptown,,,1970,7,,582,Active,,,http://www.redfin.com/IL/Chicago/5100-N-Marine-Dr-60640/unit-3B/home/13399507,MRED,11235823,N,Y,41.9756204,-87.6522943
MLS Listing,,Condo/Co-op,7033 N Sheridan Rd Unit 2S,Chicago,IL,60626,140000,2,1.0,CHI - Rogers Park,820,,1921,7,171,302,Active,,,http://www.redfin.com/IL/Chicago/7033-N-Sheridan-Rd-60626/unit-2S/home/12718925,MRED,11235677,N,Y,42.009991,-87.661846
MLS Listing,,Condo/Co-op,7309 N Ashland Blvd Unit 3C,Chicago,IL,60626,157000,2,2.0,CHI - Rogers Park,1100,,1970,7,143,300,Active,,,http://www.redfin.com/IL/Chicago/7309-N-Ashland-Blvd-60626/unit-3C/home/12797166,MRED,11229399,N,Y,42.0141516,-87.6699219
MLS Listing,,Multi-Family (2-4 Unit),7444 N Damen Ave,Chicago,IL,60645,744000,8,4.0,CHI - Rogers Park,,3920,1924,7,,,Active,October-9-2021 12:00 PM,October-9-2021 02:00 PM,http://www.redfin.com/IL/Chicago/7444-N-Damen-Ave-60645/home/13572674,MRED,11235505,N,Y,42.0171929,-87.6807092
MLS Listing,,Condo/Co-op,1309 W Fargo Ave Unit 1N,Chicago,IL,60626,359000,2,1.0,CHI - Rogers Park,1200,,1927,7,299,471,Active,,,http://www.redfin.com/IL/Chicago/1309-W-Fargo-Ave-60626/unit-1N/home/13575693,MRED,11235479,N,Y,42.01691,-87.663402
MLS Listing,,Condo/Co-op,3849 W Ainslie St #2,Chicago,IL,60625,229900,2,2.0,CHI - Albany Park,,,1908,7,,155,Active,,,http://www.redfin.com/IL/Chicago/3849-W-Ainslie-St-60625/unit-2/home/26804095,MRED,11235460,N,Y,41.9699743,-87.7252841
MLS Listing,,Condo/Co-op,3201 W Balmoral Ave #202,Chicago,IL,60625,209000,2,1.0,CHI - North Park,1000,,1971,7,209,266,Active,,,http://www.redfin.com/IL/Chicago/3201-W-Balmoral-Ave-60625/unit-202/home/12614076,MRED,11235439,N,Y,41.9791733,-87.709141
MLS Listing,,Single Family Residential,5628 N Keystone Ave,Chicago,IL,60646,749000,6,3.5,Brynford,4500,4125,2018,7,166,,Active,,,http://www.redfin.com/IL/Chicago/5628-N-Keystone-Ave-60646/home/12575992,MRED,11235449,N,Y,41.9837064,-87.7299401
MLS Listing,,Condo/Co-op,1709 W Greenleaf Ave Unit G,Chicago,IL,60626,199900,2,2.0,CHI - Rogers Park,1250,,,7,160,249,Active,,,http://www.redfin.com/IL/Chicago/1709-W-Greenleaf-Ave-60626/unit-G/home/171310828,MRED,11235420,N,Y,42.0098662,-87.6726192
MLS Listing,,Condo/Co-op,2307 W Rosemont Ave #4,Chicago,IL,60659,139000,2,1.0,CHI - West Ridge,,,,7,,143,Active,,,http://www.redfin.com/IL/Chicago/2307-W-Rosemont-Ave-60659/unit-4/home/12663829,MRED,11235381,N,Y,41.9957911,-87.6879312
MLS Listing,,Multi-Family (2-4 Unit),6321 N Paulina St,Chicago,IL,60660,690000,6,2.0,CHI - Edgewater,,,1925,7,,,Active,,,http://www.redfin.com/IL/Chicago/6321-N-Paulina-St-60660/home/13406487,MRED,11235317,N,Y,41.9962773,-87.6716169
MLS Listing,,Condo/Co-op,5123 N Kenmore Ave #203,Chicago,IL,60640,239000,2,1.0,CHI - Uptown,,,,7,,224,Active,October-9-2021 11:00 AM,October-9-2021 01:00 PM,http://www.redfin.com/IL/Chicago/5123-N-Kenmore-Ave-60640/unit-203/home/26807745,MRED,11235300,N,Y,41.9759424,-87.656136
MLS Listing,,Townhouse,1900 W Norwood St Unit B,Chicago,IL,60606,259000,3,1.5,CHI - West Ridge,1073,,1963,7,241,,Active,,,http://www.redfin.com/IL/Chicago/1900-W-Norwood-St-60660/unit-B/home/13407494,MRED,11235288,N,Y,41.9921554,-87.677354
MLS Listing,,Single Family Residential,5601 N Mozart St,Chicago,IL,60659,449000,3,2.5,CHI - West Ridge,1431,4935,1960,7,314,,Active,,,http://www.redfin.com/IL/Chicago/5601-N-Mozart-St-60659/home/13519517,MRED,11235223,N,Y,41.9833294,-87.7002104
MLS Listing,,Condo/Co-op,1327 W Lunt Ave Unit 1B,Chicago,IL,60626,199500,2,2.0,CHI - Rogers Park,1200,,1920,7,166,491,Active,,,http://www.redfin.com/IL/Chicago/1327-W-Lunt-Ave-60626/unit-1B/home/13568776,MRED,11235192,N,Y,42.008922,-87.664885
MLS Listing,,Condo/Co-op,2919 W Rosemont Ave #2,Chicago,IL,60659,189000,3,1.5,CHI - West Ridge,1150,,1955,7,164,,Active,,,http://www.redfin.com/IL/Chicago/2919-W-Rosemont-Ave-60659/unit-2/home/12653882,MRED,11235108,N,Y,41.9955642,-87.7029118
MLS Listing,,Single Family Residential,2940 W Greenleaf Ave W,Chicago,IL,60645,625000,4,3.5,CHI - West Ridge,2519,,1932,7,248,,Active,,,http://www.redfin.com/IL/Chicago/2940-W-Greenleaf-Ave-60645/home/13586015,MRED,11234874,N,Y,42.0094762,-87.703829
MLS Listing,,Condo/Co-op,5224 N Winthrop Ave Unit 2B,Chicago,IL,60640,218000,1,1.0,CHI - Edgewater,,,1903,7,,263,Active,,,http://www.redfin.com/IL/Chicago/5224-N-Winthrop-Ave-60640/unit-2B/home/13035145,MRED,11234851,N,Y,41.9771455,-87.6581536
MLS Listing,,Multi-Family (2-4 Unit),4930 N Western Ave,Chicago,IL,60625,599999,7,4.0,CHI - Lincoln Square,,2613,1901,7,,,Active,,,http://www.redfin.com/IL/Chicago/4930-N-Western-Ave-60625/unit-4723/home/13490328,MRED,11234827,N,Y,41.9714034,-87.6892565
MLS Listing,,Condo/Co-op,5053 N Sheridan Rd Unit 1S,Chicago,IL,60640,380000,2,2.0,CHI - Uptown,2000,,1920,7,190,250,Active,,,http://www.redfin.com/IL/Chicago/5053-N-Sheridan-Rd-60640/unit-1S/home/13397966,MRED,11234709,N,Y,41.974904,-87.654542
MLS Listing,,Condo/Co-op,6334 N Sheridan Rd Unit 3F,Chicago,IL,60660,385000,3,2.0,Edgewater Beach,1900,,1924,8,203,917,Active,October-10-2021 12:00 PM,October-10-2021 02:00 PM,http://www.redfin.com/IL/Chicago/6334-N-Sheridan-Rd-60660/unit-3F/home/13414437,MRED,11234504,N,Y,41.997615,-87.656029
MLS Listing,,Condo/Co-op,5455 N Sheridan Rd #603,Chicago,IL,60640,129900,1,1.0,CHI - Edgewater,,,1969,8,,623,Active,,,http://www.redfin.com/IL/Chicago/5455-N-Sheridan-Rd-60640/unit-603/home/13401396,MRED,11234401,N,Y,41.9817637,-87.6547271
