SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),4149 W 21st St,Chicago,IL,60623,245000,6,2.0,CHI - North Lawndale,,2178,1910,46,,,Active,,,http://www.redfin.com/IL/Chicago/4149-W-21st-St-60623/home/13235045,MRED,11197480,N,Y,41.8532442,-87.7291706
MLS Listing,,Single Family Residential,4711 W 19th St,Cicero,IL,60804,217900,2,1.0,Cicero,1000,3123,1941,47,218,,Active,,,http://www.redfin.com/IL/Cicero/4711-19th-St-60804/home/13236443,MRED,11197211,N,Y,41.854788,-87.7425957
MLS Listing,,Townhouse,1013 Lyman Ave,Oak Park,IL,60304,195000,2,1.0,Oak Park,824,,1943,48,237,,Active,,,http://www.redfin.com/IL/Oak-Park/1013-Lyman-Ave-60304/home/13250829,MRED,11196767,N,Y,41.8702315,-87.7769927
MLS Listing,,Single Family Residential,32 N Mayfield Ave,Chicago,IL,60644,260000,5,2.0,CHI - Austin,2585,5662,1910,49,101,,Active,,,http://www.redfin.com/IL/Chicago/32-N-Mayfield-Ave-60644/home/13266038,MRED,11196059,N,Y,41.8811914,-87.7722015
MLS Listing,,Multi-Family (2-4 Unit),2142 S Fairfield Ave,Chicago,IL,60608,199999,7,3.0,CHI - South Lawndale,,3049,1892,49,,,Active,,,http://www.redfin.com/IL/Chicago/2142-S-Fairfield-Ave-60608/home/13232374,MRED,11195894,N,Y,41.852442,-87.6944836
MLS Listing,,Single Family Residential,619 S Campbell Ave,Chicago,IL,60612,429985,3,2.5,CHI - Near West Side,1290,1524,,50,333,,Active,,,http://www.redfin.com/IL/Chicago/619-S-Campbell-Ave-60612/home/13258630,MRED,11195078,N,Y,41.873272,-87.688381
MLS Listing,,Multi-Family (2-4 Unit),1808 S Springfield Ave,Chicago,IL,60623,349900,9,3.0,CHI - North Lawndale,,,1910,50,,,Active,,,http://www.redfin.com/IL/Chicago/1808-S-Springfield-Ave-60623/home/13234455,MRED,11194968,N,Y,41.8568,-87.7226297
MLS Listing,,Condo/Co-op,919 S Kedzie Ave #2,Chicago,IL,60612,259000,3,2.5,CHI - East Garfield Park,1520,,2007,50,170,240,Active,,,http://www.redfin.com/IL/Chicago/919-S-Kedzie-Ave-60612/unit-2/home/26810797,MRED,11194591,N,Y,41.8694143,-87.705542
MLS Listing,,Single Family Residential,27 N Menard Ave,Chicago,IL,60644,296800,4,2.0,CHI - Austin,2112,4443,1895,50,141,,Active,,,http://www.redfin.com/IL/Chicago/27-N-Menard-Ave-60644/home/13265695,MRED,11194579,N,Y,41.8811055,-87.7694563
MLS Listing,,Multi-Family (2-4 Unit),2645 S Christiana Ave,Chicago,IL,60623,299900,4,2.5,CHI - South Lawndale,,3049,1895,50,,,Active,,,http://www.redfin.com/IL/Chicago/2645-S-Christiana-Ave-60623/home/14148370,MRED,11194065,N,Y,41.8431353,-87.7084289
MLS Listing,,Multi-Family (2-4 Unit),1901 S Hamlin Ave,Chicago,IL,60623,285000,7,2.0,CHI - North Lawndale,,2613,1906,51,,,Active,,,http://www.redfin.com/IL/Chicago/1901-S-Hamlin-Ave-60623/home/13234677,MRED,11193966,N,Y,41.8549176,-87.7196283
MLS Listing,,Single Family Residential,1811 S Harding Ave,Chicago,IL,60623,208900,3,1.5,CHI - North Lawndale,,3223,1910,51,,,Active,,,http://www.redfin.com/IL/Chicago/1811-S-Harding-Ave-60623/home/13234547,MRED,11193677,N,Y,41.8566593,-87.7233608
MLS Listing,,Multi-Family (2-4 Unit),2814 W Arthington St,Chicago,IL,60612,239000,5,4.0,CHI - East Garfield Park,,,,52,,,Active,,,http://www.redfin.com/IL/Chicago/2814-W-Arthington-St-60612/unit-2A/home/13258313,MRED,11192715,N,Y,41.8703246,-87.6966786
MLS Listing,,Single Family Residential,,Chicago,IL,60612,385000,2,3.5,CHI - East Garfield Park,1868,1781,1889,52,206,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60612/home/13259702,MRED,11192541,N,Y,41.8826603,-87.6956001
MLS Listing,,Single Family Residential,,Chicago,IL,60612,369800,5,2.5,CHI - East Garfield Park,2500,2500,,52,148,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60612/home/13258366,MRED,11192366,N,Y,41.8730505,-87.7031554
MLS Listing,,Multi-Family (2-4 Unit),131 N Lotus Ave,Chicago,IL,60644,200000,7,2.0,CHI - Austin,,,1913,52,,,Active,,,http://www.redfin.com/IL/Chicago/131-N-Lotus-Ave-60644/home/23101558,MRED,11192080,N,Y,41.8832394,-87.7613515
MLS Listing,,Multi-Family (2-4 Unit),4429 W Adams St,Chicago,IL,60624,150000,5,2.0,CHI - West Garfield Park,,,1901,52,,,Active,,,http://www.redfin.com/IL/Chicago/4429-W-Adams-St-60624/home/13256170,MRED,11192026,N,Y,41.8776664,-87.7365568
MLS Listing,,Multi-Family (2-4 Unit),1630 S Homan Ave,Chicago,IL,60623,375000,9,6.0,CHI - North Lawndale,,3049,2003,52,,,Active,,,http://www.redfin.com/IL/Chicago/1630-S-Homan-Ave-60623/home/18942478,MRED,11191735,N,Y,41.8580755,-87.7106613
MLS Listing,,Multi-Family (2-4 Unit),1005 S Humphrey Ave,Oak Park,IL,60304,380000,4,2.0,Oak Park,,,1923,53,,,Active,,,http://www.redfin.com/IL/Oak-Park/1005-S-Humphrey-Ave-60304/home/13251648,MRED,11191264,N,Y,41.8702987,-87.7758625
MLS Listing,,Single Family Residential,1451 S Kedvale Ave,Chicago,IL,60623,199999,4,2.0,CHI - North Lawndale,1200,3136,1895,53,167,,Active,,,http://www.redfin.com/IL/Chicago/1451-S-Kedvale-Ave-60623/home/13236693,MRED,11191056,N,Y,41.8609586,-87.7284685
MLS Listing,,Vacant Land,4223-4225 W Harrison St,Chicago,IL,60624,59999,,,CHI - West Garfield Park,,,,53,,,Active,,,http://www.redfin.com/IL/Chicago/4223-W-Harrison-St-60624/home/147713698,MRED,11190802,N,Y,41.873146,-87.731279
MLS Listing,,Multi-Family (2-4 Unit),4141 W Arthington St,Chicago,IL,60624,290000,6,2.0,CHI - West Garfield Park,,3049,1895,53,,,Active,,,http://www.redfin.com/IL/Chicago/4141-W-Arthington-St-60624/unit-1/home/13253200,MRED,11084150,N,Y,41.8697698,-87.729363
MLS Listing,,Vacant Land,3853 W Ferdinand St,Chicago,IL,60624,19999,,,CHI - Humboldt Park,,2178,,53,,,Active,,,http://www.redfin.com/IL/Chicago/3853-W-Ferdinand-St-60624/home/148044163,MRED,11190611,N,Y,41.889648,-87.723101
MLS Listing,,Multi-Family (2-4 Unit),2424 W Fillmore St,Chicago,IL,60612,899900,6,6.0,Tri-Taylor,,,2018,55,,,Active,,,http://www.redfin.com/IL/Chicago/2424-W-Fillmore-St-60612/unit-2/home/13257417,MRED,11188331,N,Y,41.8686767,-87.6871343
MLS Listing,,Multi-Family (2-4 Unit),2426 W Fillmore St,Chicago,IL,60612,899900,6,6.0,Tri-Taylor,,,2018,55,,,Active,,,http://www.redfin.com/IL/Chicago/2426-W-Fillmore-St-60612/home/13257915,MRED,11188306,N,Y,41.8686763,-87.6871911
MLS Listing,,Townhouse,4505 W Congress Pkwy,Chicago,IL,60624,94250,4,1.0,CHI - West Garfield Park,1750,,1895,56,54,,Active,,,http://www.redfin.com/IL/Chicago/4505-W-Congress-Pkwy-60624/home/13256257,MRED,11189580,N,Y,41.8739935,-87.7380021
MLS Listing,,Multi-Family (2-4 Unit),1944 S Hamlin Ave,Chicago,IL,60623,329000,8,3.0,CHI - North Lawndale,,,1909,56,,,Active,,,http://www.redfin.com/IL/Chicago/1944-S-Hamlin-Ave-60623/unit-2/home/13234076,MRED,11184975,N,Y,41.8537536,-87.7201478
MLS Listing,,Multi-Family (2-4 Unit),619 N Springfield Ave,Chicago,IL,60624,279000,5,3.0,CHI - Humboldt Park,,2613,1927,56,,,Active,,,http://www.redfin.com/IL/Chicago/619-N-Springfield-Ave-60624/home/13262281,MRED,11188563,N,Y,41.8923681,-87.7232454
MLS Listing,,Vacant Land,2958 W Jackson Blvd,Chicago,IL,60612,65000,,,CHI - East Garfield Park,,2613,,57,,,Active,,,http://www.redfin.com/IL/Chicago/2958-W-Jackson-Blvd-60612/unit-1ST/home/147713335,MRED,11188089,N,Y,41.8776667,-87.7008654
MLS Listing,,Vacant Land,2943 W Monroe St,Chicago,IL,60612,25000,,,CHI - East Garfield Park,,871,,57,,,Active,,,http://www.redfin.com/IL/Chicago/2943-W-Monroe-St-60612/home/147713313,MRED,11188087,N,Y,41.88024,-87.700388
MLS Listing,,Vacant Land,2945 W Monroe St,Chicago,IL,60612,25000,,,CHI - East Garfield Park,,871,,57,,,Active,,,http://www.redfin.com/IL/Chicago/2945-W-Monroe-St-60612/home/147872370,MRED,11188088,N,Y,41.880234,-87.700475
MLS Listing,,Multi-Family (2-4 Unit),3025 W Washington Blvd,Chicago,IL,60612,499900,5,3.5,CHI - East Garfield Park,,,2020,57,,,Active,,,http://www.redfin.com/IL/Chicago/3025-W-Washington-Blvd-60612/home/146009402,MRED,11188072,N,Y,41.8825313,-87.7022476
MLS Listing,,Single Family Residential,216 S Humphrey Ave,Oak Park,IL,60302,628000,4,4.0,Oak Park,3102,,1929,57,202,,Active,,,http://www.redfin.com/IL/Oak-Park/216-S-Humphrey-Ave-60302/home/21750729,MRED,11187921,N,Y,41.8846598,-87.7761411
MLS Listing,,Vacant Land,2837 W Congress Pkwy,Chicago,IL,60612,99999,,,CHI - East Garfield Park,,5662,,57,,,Active,,,http://www.redfin.com/IL/Chicago/2837-W-Congress-Pkwy-60612/home/144931456,MRED,11187906,N,Y,41.8745679,-87.697654
MLS Listing,,Single Family Residential,,Chicago,IL,60612,130000,3,1.5,CHI - Humboldt Park,1386,3179,1905,57,94,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60612/home/13260931,MRED,11187296,N,Y,41.8886805,-87.7053805
MLS Listing,,Single Family Residential,2428 W Flournoy St,Chicago,IL,60612,400000,3,2.0,Tri-Taylor,1800,2482,1875,57,222,,Active,,,http://www.redfin.com/IL/Chicago/2428-W-Flournoy-St-60612/home/13257936,MRED,11187290,N,Y,41.8731612,-87.6873696
MLS Listing,,Multi-Family (2-4 Unit),3044 W Jackson Blvd,Chicago,IL,60612,479900,6,4.0,CHI - East Garfield Park,,2613,1885,58,,,Active,,,http://www.redfin.com/IL/Chicago/3044-W-Jackson-Blvd-60612/unit-1/home/13259066,MRED,11185830,N,Y,41.8775626,-87.7029051
MLS Listing,,Multi-Family (2-4 Unit),614 N Monticello Ave,Chicago,IL,60624,290000,5,2.0,CHI - Humboldt Park,,,1908,59,,,Active,,,http://www.redfin.com/IL/Chicago/614-N-Monticello-Ave-60624/unit-2/home/13262136,MRED,11185737,N,Y,41.892287,-87.7176753
MLS Listing,,Single Family Residential,5915 W Huron St,Chicago,IL,60644,299900,4,2.0,CHI - Austin,1584,5201,1900,59,189,,Active,,,http://www.redfin.com/IL/Chicago/5915-W-Huron-St-60644/home/13267223,MRED,11185712,N,Y,41.8925041,-87.7728357
MLS Listing,,Vacant Land,2622 W Adams St,Chicago,IL,60612,60000,,,CHI - Near West Side,,3049,,59,,,Active,,,http://www.redfin.com/IL/Chicago/2622-W-Adams-St-60612/home/147815926,MRED,11184704,N,Y,41.878645,-87.6922713
MLS Listing,,Multi-Family (2-4 Unit),1516 S Christiana Ave,Chicago,IL,60623,389000,12,3.0,CHI - North Lawndale,,3049,1928,60,,,Active,,,http://www.redfin.com/IL/Chicago/1516-S-Christiana-Ave-60623/unit-2/home/13234568,MRED,11184483,N,Y,41.8603408,-87.7095066
MLS Listing,,Multi-Family (2-4 Unit),1243 S Central Ave,Cicero,IL,60804,360000,8,3.0,Cicero,,3049,1960,60,,,Active,,,http://www.redfin.com/IL/Cicero/1243-S-Central-Ave-60804/unit-1/home/22662388,MRED,11184272,N,Y,41.8637773,-87.7640138
MLS Listing,,Vacant Land,560 N Leclaire Ave,Chicago,IL,60644,48000,,,CHI - Austin,,4356,,60,,,Active,,,http://www.redfin.com/IL/Chicago/560-N-Leclaire-Ave-60644/home/39545363,MRED,11183997,N,Y,41.891158,-87.753264
MLS Listing,,Vacant Land,211-213 N La Crosse Ave,Chicago,IL,60644,14000,,,CHI - Austin,,4791,,60,,,Active,,,http://www.redfin.com/IL/Chicago/211-N-La-Crosse-Ave-60644/unit-1/home/13263829,MRED,11183983,N,Y,41.8848386,-87.7463093
MLS Listing,,Vacant Land,2650-2662 W Madison St,Chicago,IL,60612,599000,,,CHI - East Garfield Park,,12196,,60,,,Active,,,http://www.redfin.com/IL/Chicago/2650-W-Madison-St-60612/unit-2D/home/145660656,MRED,11183952,N,Y,41.8810972,-87.6929428
MLS Listing,,Condo/Co-op,3037 W Jackson Blvd #2,Chicago,IL,60612,175000,2,2.0,CHI - East Garfield Park,,,,60,,167,Active,,,http://www.redfin.com/IL/Chicago/3037-W-Jackson-Blvd-60612/unit-2/home/39563501,MRED,11183474,N,Y,41.8771123,-87.7026134
MLS Listing,,Multi-Family (2-4 Unit),4457 W Monroe St,Chicago,IL,60624,250000,6,3.0,CHI - West Garfield Park,,3049,1915,60,,,Active,,,http://www.redfin.com/IL/Chicago/4457-W-Monroe-St-60624/unit-1/home/13256186,MRED,11183391,N,Y,41.8793855,-87.7376203
MLS Listing,,Vacant Land,4741 W Madison St,Chicago,IL,60644,49000,,,CHI - Austin,,3920,,61,,,Active,,,http://www.redfin.com/IL/Chicago/4741-W-Madison-St-60644/home/148044447,MRED,11183068,N,Y,41.880128,-87.7444529
MLS Listing,,Vacant Land,4743 W Madison St,Chicago,IL,60644,49000,,,CHI - Austin,,3484,,61,,,Active,,,http://www.redfin.com/IL/Chicago/4743-W-Madison-St-60644/home/147713618,MRED,11183071,N,Y,41.880128,-87.744539
MLS Listing,,Multi-Family (2-4 Unit),644 S Taylor Ave,Oak Park,IL,60304,499000,4,2.0,Oak Park,,3920,1913,62,,,Active,,,http://www.redfin.com/IL/Oak-Park/644-S-Taylor-Ave-60304/unit-1/home/13252971,MRED,11182959,N,Y,41.8766099,-87.7778898
MLS Listing,,Multi-Family (2-4 Unit),1124 S Richmond St,Chicago,IL,60612,450000,12,3.0,CHI - North Lawndale,,,1898,62,,,Active,,,http://www.redfin.com/IL/Chicago/1124-S-Richmond-St-60612/home/13258813,MRED,11182950,N,Y,41.8675564,-87.6998832
MLS Listing,,Multi-Family (2-4 Unit),1318 S 58th Ave,Cicero,IL,60804,359000,8,3.0,Cicero,,3920,1915,62,,,Active,,,http://www.redfin.com/IL/Cicero/1318-S-58th-Ave-60804/home/13241800,MRED,11182886,N,Y,41.8629128,-87.769434
MLS Listing,,Multi-Family (2-4 Unit),,Chicago,IL,60623,275000,5,2.0,CHI - North Lawndale,,2613,1905,62,,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60623/home/13234928,MRED,11182867,N,Y,41.8629766,-87.7211675
MLS Listing,,Multi-Family (2-4 Unit),3636 W Lexington St,Chicago,IL,60624,449000,9,3.0,CHI - East Garfield Park,,10890,1898,62,,,Active,,,http://www.redfin.com/IL/Chicago/3636-W-Lexington-St-60624/home/13256763,MRED,11182496,N,Y,41.8719887,-87.7170537
MLS Listing,,Vacant Land,1104 S Menard Ave,Chicago,IL,60651,99000,,,CHI - Austin,,3484,,63,,,Active,,,http://www.redfin.com/IL/Chicago/1104-S-Menard-Ave-60644/home/40036785,MRED,11182380,N,Y,41.867103,-87.76963
MLS Listing,,Vacant Land,1100 S Menard Ave,Chicago,IL,60644,100000,,,CHI - Austin,,,,63,,,Active,,,http://www.redfin.com/IL/Chicago/1100-S-Menard-Ave-60644/home/21879624,MRED,11182369,N,Y,41.8671999,-87.769631
MLS Listing,,Single Family Residential,3900 W Congress Pkwy,Chicago,IL,60624,350000,3,1.5,CHI - West Garfield Park,1748,3092,2010,63,200,,Active,,,http://www.redfin.com/IL/Chicago/3900-W-Congress-Pkwy-60624/home/40378361,MRED,11151510,N,Y,41.8746057,-87.7231619
MLS Listing,,Single Family Residential,155 N Laramie Ave,Chicago,IL,60644,276000,5,2.5,CHI - Austin,1800,3023,1890,63,153,,Active,,,http://www.redfin.com/IL/Chicago/155-N-Laramie-Ave-60644/home/13263788,MRED,11181804,N,Y,41.8840263,-87.7549691
MLS Listing,,Condo/Co-op,5300 W Washington Blvd #2,Chicago,IL,60644,219900,3,2.0,CHI - Austin,1650,,2001,63,133,176,Active,,,http://www.redfin.com/IL/Chicago/5300-W-Washington-Blvd-60644/unit-2/home/12604679,MRED,11181478,N,Y,41.8825789,-87.7577855
MLS Listing,,Condo/Co-op,1125 S Austin Blvd Unit C,Chicago,IL,60644,164900,3,1.0,CHI - Austin,1600,,1900,64,103,360,Active,,,http://www.redfin.com/IL/Chicago/1125-S-Austin-Blvd-60644/unit-C/home/12812540,MRED,11180728,N,Y,41.866514,-87.773791
MLS Listing,,Multi-Family (2-4 Unit),2344 S Drake Ave,Chicago,IL,60623,315000,5,2.0,CHI - South Lawndale,,4356,1913,64,,,Active,,,http://www.redfin.com/IL/Chicago/2344-S-Drake-Ave-60623/unit-1ST/home/14150654,MRED,11180588,N,Y,41.8485214,-87.7139712
MLS Listing,,Multi-Family (2-4 Unit),4949 W Race Ave,Chicago,IL,60644,200000,6,2.0,CHI - Austin,,3049,1905,64,,,Active,,,http://www.redfin.com/IL/Chicago/4949-W-Race-Ave-60644/home/13264782,MRED,11180514,N,Y,41.8902187,-87.7499798
MLS Listing,,Vacant Land,44 N Kedzie Ave,Chicago,IL,60624,369900,,,CHI - East Garfield Park,,7405,,64,,,Active,,,http://www.redfin.com/IL/Chicago/44-N-Kedzie-Ave-60624/home/13260215,MRED,11179631,N,Y,41.8821264,-87.7063971
MLS Listing,,Vacant Land,3200 W Warren Blvd,Chicago,IL,60624,369900,,,CHI - East Garfield Park,,7405,,64,,,Active,,,http://www.redfin.com/IL/Chicago/3200-W-Warren-Blvd-60624/home/17560007,MRED,11179609,N,Y,41.8818809,-87.706188
MLS Listing,,Condo/Co-op,2507 W Harrison St #1,Chicago,IL,60612,295000,3,3.0,CHI - Near West Side,1900,,2003,65,155,330,Active,,,http://www.redfin.com/IL/Chicago/2507-W-Harrison-St-60612/unit-1/home/12706520,MRED,11179237,N,Y,41.873683,-87.689013
MLS Listing,,Condo/Co-op,2415 W Harrison St #1,Chicago,IL,60612,219999,2,2.0,CHI - Near West Side,1289,,2004,65,171,225,Active,,,http://www.redfin.com/IL/Chicago/2415-W-Harrison-St-60612/unit-1/home/12682751,MRED,11178953,N,Y,41.8736586,-87.6869054
MLS Listing,,Vacant Land,2425 W Roosevelt Rd,Chicago,IL,60608,289000,,,CHI - Near West Side,,8712,,68,,,Active,,,http://www.redfin.com/IL/Chicago/2425-W-Roosevelt-Rd-60608/home/147714067,MRED,11175273,N,Y,41.86616,-87.6870299
MLS Listing,,Condo/Co-op,115 Garfield St Unit 3A,Oak Park,IL,60304,149500,2,2.0,Oak Park,900,,1960,69,166,277,Active,,,http://www.redfin.com/IL/Oak-Park/115-Garfield-St-60304/unit-3A/home/12740343,MRED,11175162,N,Y,41.8704773,-87.7775823
MLS Listing,,Single Family Residential,5829 W Ohio St,Chicago,IL,60644,425000,4,3.0,Austin Village,2400,5140,1894,69,177,,Active,,,http://www.redfin.com/IL/Chicago/5829-W-Ohio-St-60644/unit-1/home/13267540,MRED,11167763,N,Y,41.890825,-87.7712022
MLS Listing,,Multi-Family (2-4 Unit),2318 S Hamlin Ave,Chicago,IL,60623,229900,5,3.0,CHI - South Lawndale,,3484,1910,70,,,Active,,,http://www.redfin.com/IL/Chicago/2318-S-Hamlin-Ave-60623/home/14150534,MRED,11174589,N,Y,41.8491842,-87.7200131
MLS Listing,,Vacant Land,117 S Cicero Ave,Chicago,IL,60644,89000,,,CHI - Austin,,10454,,71,,,Active,,,http://www.redfin.com/IL/Chicago/117-S-Cicero-Ave-60644/home/146420409,MRED,11172573,N,Y,41.878911,-87.744959
MLS Listing,,Multi-Family (2-4 Unit),2629 W 23rd St,Chicago,IL,60608,200000,5,2.0,CHI - South Lawndale,,,1904,71,,,Active,,,http://www.redfin.com/IL/Chicago/2629-W-23rd-St-60608/home/14152223,MRED,11172493,N,Y,41.8499399,-87.6917209
MLS Listing,,Multi-Family (2-4 Unit),3922 W Arthington St,Chicago,IL,60624,165000,5,2.0,CHI - West Garfield Park,,,1893,71,,,Active,,,http://www.redfin.com/IL/Chicago/3922-W-Arthington-St-60624/unit-1/home/13256979,MRED,11172492,N,Y,41.870011,-87.7238995
MLS Listing,,Vacant Land,3920 W Arthington St,Chicago,IL,60624,20000,,,CHI - West Garfield Park,,,,71,,,Active,,,http://www.redfin.com/IL/Chicago/3920-W-Arthington-St-60624/home/13256944,MRED,11172124,N,Y,41.8700959,-87.7237808
MLS Listing,,Multi-Family (2-4 Unit),4702 W Ohio St,Chicago,IL,60644,129900,3,2.0,CHI - Austin,,2613,1895,73,,,Active,,,http://www.redfin.com/IL/Chicago/4702-W-Ohio-St-60644/home/13263141,MRED,11170325,N,Y,41.8917292,-87.7436751
MLS Listing,,Multi-Family (2-4 Unit),1643 S Trumbull Ave,Chicago,IL,60623,299999,9,3.0,CHI - North Lawndale,,,1907,73,,,Active,,,http://www.redfin.com/IL/Chicago/1643-S-Trumbull-Ave-60623/unit-1/home/13233019,MRED,11170007,N,Y,41.8577287,-87.7112675
MLS Listing,,Condo/Co-op,20 S Austin Blvd #2,Oak Park,IL,60304,212000,3,3.0,Oak Park,1565,,1921,73,135,336,Active,,,http://www.redfin.com/IL/Oak-Park/20-S-Austin-Blvd-60304/unit-2/home/18928514,MRED,11169612,N,Y,41.8792303,-87.7750457
MLS Listing,,Single Family Residential,2732 W Washington Blvd,Chicago,IL,60612,439999,3,3.0,CHI - East Garfield Park,1518,2247,1997,73,290,,Active,,,http://www.redfin.com/IL/Chicago/2732-W-Washington-Blvd-60612/home/12813371,MRED,11169443,N,Y,41.8831665,-87.6952247
MLS Listing,,Single Family Residential,5322 W Adams St,Chicago,IL,60644,250000,5,2.0,CHI - Austin,1500,4220,,74,167,,Active,,,http://www.redfin.com/IL/Chicago/5322-W-Adams-St-60644/home/13254222,MRED,11168541,N,Y,41.8786597,-87.7586122
MLS Listing,,Multi-Family (2-4 Unit),1540 S Keeler Ave,Chicago,IL,60623,270000,6,3.0,CHI - North Lawndale,,,,77,,,Active,,,http://www.redfin.com/IL/Chicago/1540-S-Keeler-Ave-60623/unit-2/home/13237008,MRED,11166295,N,Y,41.8593908,-87.730094
MLS Listing,,Multi-Family (2-4 Unit),1446 S Karlov Ave,Chicago,IL,60623,136000,4,2.0,CHI - North Lawndale,,10890,,77,,,Active,,,http://www.redfin.com/IL/Chicago/1446-S-Karlov-Ave-60623/home/13237029,MRED,11166245,N,Y,41.8611279,-87.7277086
MLS Listing,,Multi-Family (2-4 Unit),4737 W Polk St,Chicago,IL,60644,194900,8,3.0,CHI - Austin,,,1910,77,,,Active,,,http://www.redfin.com/IL/Chicago/4737-W-Polk-St-60644/unit-2/home/13254640,MRED,11165716,N,Y,41.8703079,-87.7439226
MLS Listing,,Multi-Family (2-4 Unit),3332 W Polk St,Chicago,IL,60624,389000,7,4.0,CHI - East Garfield Park,,,,78,,,Active,,,http://www.redfin.com/IL/Chicago/3332-W-Polk-St-60624/home/13256861,MRED,11165742,N,Y,41.8711834,-87.7096798
MLS Listing,,Vacant Land,322 N Long Ave,Chicago,IL,60644,47500,,,CHI - Austin,,4791,,78,,,Active,,,http://www.redfin.com/IL/Chicago/322-N-Long-Ave-60644/home/147908403,MRED,11165170,N,Y,41.8864958,-87.760662
MLS Listing,,Multi-Family (2-4 Unit),1330 S 51st Ct,Cicero,IL,60804,289999,4,2.0,Cicero,,,1917,79,,,Active,,,http://www.redfin.com/IL/Cicero/1330-S-51st-Ct-60804/unit-2/home/13238915,MRED,11164010,N,Y,41.8627717,-87.7534626
MLS Listing,,Vacant Land,2549 W Madison St,Chicago,IL,60612,369000,,,CHI - Near West Side,,5662,,79,,,Active,,,http://www.redfin.com/IL/Chicago/2549-W-Madison-St-60612/home/147713364,MRED,11163955,N,Y,41.8808468,-87.690311
MLS Listing,,Vacant Land,2530 W Monroe St,Chicago,IL,60612,199000,,,CHI - Near West Side,,2613,,79,,,Active,,,http://www.redfin.com/IL/Chicago/2530-W-Monroe-St-60612/home/148044301,MRED,11163938,N,Y,41.880471,-87.69009
MLS Listing,,Multi-Family (2-4 Unit),220 N Austin Blvd,Oak Park,IL,60302,485000,6,3.0,Oak Park,,5662,1913,79,,,Active,,,http://www.redfin.com/IL/Oak-Park/220-N-Austin-Blvd-60302/unit-1ST/home/13267459,MRED,11163722,N,Y,41.8847386,-87.7751995
MLS Listing,,Single Family Residential,3956 W Ontario St,Chicago,IL,60624,155000,4,1.0,CHI - Humboldt Park,,1555,1889,79,,,Active,,,http://www.redfin.com/IL/Chicago/3956-W-Ontario-St-60624/home/13262845,MRED,11163333,N,Y,41.892451,-87.7257139
MLS Listing,,Single Family Residential,41 N Long Ave,Chicago,IL,60644,359900,5,2.5,CHI - Austin,2280,5183,1905,80,158,,Active,,,http://www.redfin.com/IL/Chicago/41-N-Long-Ave-60644/home/13264491,MRED,11162285,N,Y,41.8815732,-87.7599002
MLS Listing,,Multi-Family (2-4 Unit),1336 S Washtenaw Ave,Chicago,IL,60608,395000,8,3.0,CHI - North Lawndale,,,1910,80,,,Active,,,http://www.redfin.com/IL/Chicago/1336-S-Washtenaw-Ave-60608/unit-1/home/13233158,MRED,11161734,N,Y,41.8636693,-87.6936076
MLS Listing,,Multi-Family (2-4 Unit),348 S Hamlin Blvd,Chicago,IL,60624,579900,13,4.0,CHI - West Garfield Park,,,1905,81,,,Active,,,http://www.redfin.com/IL/Chicago/348-S-Hamlin-Blvd-60624/home/13257690,MRED,11131664,N,Y,41.8756886,-87.7210374
MLS Listing,,Single Family Residential,2320 S Kolin Ave,Chicago,IL,60623,109000,5,3.0,CHI - North Lawndale,1250,2674,1908,81,87,,Active,,,http://www.redfin.com/IL/Chicago/2320-S-Kolin-Ave-60623/home/14148505,MRED,11160699,N,Y,41.8489647,-87.7324792
MLS Listing,,Condo/Co-op,805 S Independence Blvd #2,Chicago,IL,60624,110000,3,2.0,CHI - East Garfield Park,1500,,2004,82,73,250,Active,,,http://www.redfin.com/IL/Chicago/805-S-Independence-Blvd-60624/unit-2/home/18943097,MRED,11160163,N,Y,41.8705797,-87.7193204
MLS Listing,,Single Family Residential,325 N Long Ave,Chicago,IL,60644,365000,6,3.0,CHI - Austin,2000,4704,1890,83,183,,Active,,,http://www.redfin.com/IL/Chicago/325-N-Long-Ave-60644/home/13264638,MRED,11159781,N,Y,41.8865378,-87.7600155
MLS Listing,,Vacant Land,207 S Kilbourn Ave,Chicago,IL,60624,10000,,,CHI - West Garfield Park,,3049,,84,,,Active,,,http://www.redfin.com/IL/Chicago/207-S-Kilbourn-Ave-60624/home/144949387,MRED,11159469,N,Y,41.8775324,-87.7376339
MLS Listing,,Vacant Land,4021 W Monroe St,Chicago,IL,60624,10000,,,CHI - West Garfield Park,,2613,,84,,,Active,,,http://www.redfin.com/IL/Chicago/4021-W-Monroe-St-60624/home/18243749,MRED,11159452,N,Y,41.8795042,-87.7264746
