Date,LMP,HUB
8/15/2020 7:00:00 AM,17.28,INDIANA.HUB
8/15/2020 7:00:00 AM,12.06,MINN.HUB
8/15/2020 8:00:00 AM,17.12,ARKANSAS.HUB
8/15/2020 8:00:00 AM,17.78,LOUISIANA.HUB
8/15/2020 8:00:00 AM,19.01,MICHIGAN.HUB
8/15/2020 8:00:00 AM,18.13,TEXAS.HUB
8/15/2020 8:00:00 AM,17.51,MS.HUB
8/15/2020 8:00:00 AM,18.13,ILLINOIS.HUB
8/15/2020 8:00:00 AM,18.45,INDIANA.HUB
8/15/2020 8:00:00 AM,15.65,MINN.HUB
8/15/2020 9:00:00 AM,19.09,ARKANSAS.HUB
8/15/2020 9:00:00 AM,20.06,LOUISIANA.HUB
8/15/2020 9:00:00 AM,21.14,MICHIGAN.HUB
8/15/2020 9:00:00 AM,20.46,TEXAS.HUB
8/15/2020 9:00:00 AM,19.57,MS.HUB
8/15/2020 9:00:00 AM,20.25,ILLINOIS.HUB
8/15/2020 9:00:00 AM,20.5,INDIANA.HUB
8/15/2020 9:00:00 AM,17.31,MINN.HUB
8/15/2020 10:00:00 AM,20.79,ARKANSAS.HUB
8/15/2020 10:00:00 AM,21.97,LOUISIANA.HUB
8/15/2020 10:00:00 AM,23.11,MICHIGAN.HUB
8/15/2020 10:00:00 AM,22.22,TEXAS.HUB
8/15/2020 10:00:00 AM,21.4,MS.HUB
8/15/2020 10:00:00 AM,22.88,ILLINOIS.HUB
8/15/2020 10:00:00 AM,22.48,INDIANA.HUB
8/15/2020 10:00:00 AM,19.48,MINN.HUB
8/15/2020 11:00:00 AM,23.34,ARKANSAS.HUB
8/15/2020 11:00:00 AM,24.77,LOUISIANA.HUB
8/15/2020 11:00:00 AM,25.92,MICHIGAN.HUB
8/15/2020 11:00:00 AM,24.87,TEXAS.HUB
8/15/2020 11:00:00 AM,24.11,MS.HUB
8/15/2020 11:00:00 AM,25.11,ILLINOIS.HUB
8/15/2020 11:00:00 AM,25.22,INDIANA.HUB
8/15/2020 11:00:00 AM,22.13,MINN.HUB
8/15/2020 12:00:00 PM,33.17,ARKANSAS.HUB
8/15/2020 12:00:00 PM,35.3,LOUISIANA.HUB
8/15/2020 12:00:00 PM,36.88,MICHIGAN.HUB
8/15/2020 12:00:00 PM,35.58,TEXAS.HUB
8/15/2020 12:00:00 PM,34.39,MS.HUB
8/15/2020 12:00:00 PM,35.71,ILLINOIS.HUB
8/15/2020 12:00:00 PM,35.81,INDIANA.HUB
8/15/2020 12:00:00 PM,30.75,MINN.HUB
8/15/2020 1:00:00 PM,29.8,ARKANSAS.HUB
8/15/2020 1:00:00 PM,32.41,LOUISIANA.HUB
8/15/2020 1:00:00 PM,33.84,MICHIGAN.HUB
8/15/2020 1:00:00 PM,32.73,TEXAS.HUB
8/15/2020 1:00:00 PM,31.59,MS.HUB
8/15/2020 1:00:00 PM,32.71,ILLINOIS.HUB
8/15/2020 1:00:00 PM,32.74,INDIANA.HUB
8/15/2020 1:00:00 PM,27.29,MINN.HUB
8/15/2020 2:00:00 PM,80.72,ARKANSAS.HUB
8/15/2020 2:00:00 PM,81.98,LOUISIANA.HUB
8/15/2020 2:00:00 PM,99.21,MICHIGAN.HUB
8/15/2020 2:00:00 PM,247.01,TEXAS.HUB
8/15/2020 2:00:00 PM,82.67,MS.HUB
8/15/2020 2:00:00 PM,96.14,ILLINOIS.HUB
8/15/2020 2:00:00 PM,95.94,INDIANA.HUB
8/15/2020 2:00:00 PM,81.53,MINN.HUB
8/15/2020 3:00:00 PM,58.98,ARKANSAS.HUB
8/15/2020 3:00:00 PM,54.55,LOUISIANA.HUB
8/15/2020 3:00:00 PM,74.02,MICHIGAN.HUB
8/15/2020 3:00:00 PM,279.36,TEXAS.HUB
8/15/2020 3:00:00 PM,56.32,MS.HUB
8/15/2020 3:00:00 PM,71.65,ILLINOIS.HUB
8/15/2020 3:00:00 PM,71.51,INDIANA.HUB
8/15/2020 3:00:00 PM,42.25,MINN.HUB
8/15/2020 4:00:00 PM,70.1,ARKANSAS.HUB
8/15/2020 4:00:00 PM,61.06,LOUISIANA.HUB
8/15/2020 4:00:00 PM,89.77,MICHIGAN.HUB
8/15/2020 4:00:00 PM,386.91,TEXAS.HUB
8/15/2020 4:00:00 PM,64.69,MS.HUB
8/15/2020 4:00:00 PM,86.89,ILLINOIS.HUB
8/15/2020 4:00:00 PM,86.68,INDIANA.HUB
8/15/2020 4:00:00 PM,49.73,MINN.HUB
8/15/2020 5:00:00 PM,32.64,ARKANSAS.HUB
8/15/2020 5:00:00 PM,30.66,LOUISIANA.HUB
8/15/2020 5:00:00 PM,39.11,MICHIGAN.HUB
8/15/2020 5:00:00 PM,117.95,TEXAS.HUB
8/15/2020 5:00:00 PM,31.33,MS.HUB
8/15/2020 5:00:00 PM,38.89,ILLINOIS.HUB
8/15/2020 5:00:00 PM,37.67,INDIANA.HUB
8/15/2020 5:00:00 PM,28.43,MINN.HUB
8/15/2020 6:00:00 PM,26.33,INDIANA.HUB
8/15/2020 6:00:00 PM,34.92,TEXAS.HUB
8/15/2020 6:00:00 PM,24.84,MS.HUB
8/15/2020 6:00:00 PM,24.68,ARKANSAS.HUB
8/15/2020 6:00:00 PM,23.94,MINN.HUB
8/15/2020 6:00:00 PM,25.07,LOUISIANA.HUB
8/15/2020 6:00:00 PM,26.67,ILLINOIS.HUB
8/15/2020 6:00:00 PM,27.13,MICHIGAN.HUB
8/15/2020 9:00:00 PM,32.92,INDIANA.HUB
8/15/2020 9:00:00 PM,32.86,TEXAS.HUB
8/15/2020 9:00:00 PM,31.55,MS.HUB
8/15/2020 9:00:00 PM,30.61,ARKANSAS.HUB
8/15/2020 9:00:00 PM,30.83,MINN.HUB
8/15/2020 9:00:00 PM,32.09,LOUISIANA.HUB
8/15/2020 9:00:00 PM,32.6,ILLINOIS.HUB
8/15/2020 9:00:00 PM,33.94,MICHIGAN.HUB
8/15/2020 10:00:00 PM,18.88,ARKANSAS.HUB
8/15/2020 10:00:00 PM,20.58,ILLINOIS.HUB
8/15/2020 10:00:00 PM,20.29,INDIANA.HUB
8/15/2020 10:00:00 PM,19.67,LOUISIANA.HUB
8/15/2020 10:00:00 PM,21.07,MICHIGAN.HUB
8/15/2020 10:00:00 PM,18.32,MINN.HUB
8/15/2020 10:00:00 PM,19.32,MS.HUB
8/15/2020 10:00:00 PM,20.21,TEXAS.HUB
8/16/2020 12:00:00 AM,18.2,ARKANSAS.HUB
8/16/2020 12:00:00 AM,18.99,ILLINOIS.HUB
8/16/2020 12:00:00 AM,19.48,INDIANA.HUB
8/16/2020 12:00:00 AM,19,LOUISIANA.HUB
8/16/2020 12:00:00 AM,20.19,MICHIGAN.HUB
8/16/2020 12:00:00 AM,17.34,MINN.HUB
8/16/2020 12:00:00 AM,18.61,MS.HUB
8/16/2020 12:00:00 AM,19.57,TEXAS.HUB
8/16/2020 1:00:00 AM,16.14,ARKANSAS.HUB
8/16/2020 1:00:00 AM,16.41,ILLINOIS.HUB
8/16/2020 1:00:00 AM,16.92,INDIANA.HUB
8/16/2020 1:00:00 AM,16.56,LOUISIANA.HUB
8/16/2020 1:00:00 AM,17.48,MICHIGAN.HUB
8/16/2020 1:00:00 AM,14,MINN.HUB
8/16/2020 1:00:00 AM,16.23,MS.HUB
8/16/2020 1:00:00 AM,17.58,TEXAS.HUB
8/16/2020 2:00:00 AM,15.69,INDIANA.HUB
8/16/2020 2:00:00 AM,15.81,TEXAS.HUB
8/16/2020 2:00:00 AM,15.01,MS.HUB
8/16/2020 2:00:00 AM,14.55,ARKANSAS.HUB
8/16/2020 2:00:00 AM,13.1,MINN.HUB
8/16/2020 2:00:00 AM,15.27,LOUISIANA.HUB
8/16/2020 2:00:00 AM,15.24,ILLINOIS.HUB
8/16/2020 2:00:00 AM,16.24,MICHIGAN.HUB
8/16/2020 3:00:00 AM,13.18,ARKANSAS.HUB
8/16/2020 3:00:00 AM,14.14,ILLINOIS.HUB
8/16/2020 3:00:00 AM,14.09,INDIANA.HUB
8/16/2020 3:00:00 AM,13.78,LOUISIANA.HUB
8/16/2020 3:00:00 AM,14.57,MICHIGAN.HUB
8/16/2020 3:00:00 AM,8.51,MINN.HUB
8/16/2020 3:00:00 AM,13.56,MS.HUB
8/16/2020 3:00:00 AM,14.23,TEXAS.HUB
8/16/2020 4:00:00 AM,13.43,ARKANSAS.HUB
8/16/2020 4:00:00 AM,14.44,ILLINOIS.HUB
8/16/2020 4:00:00 AM,14.31,INDIANA.HUB
8/16/2020 4:00:00 AM,13.94,LOUISIANA.HUB
8/16/2020 4:00:00 AM,14.74,MICHIGAN.HUB
8/16/2020 4:00:00 AM,10.68,MINN.HUB
8/16/2020 4:00:00 AM,13.75,MS.HUB
8/16/2020 4:00:00 AM,14.45,TEXAS.HUB
8/16/2020 5:00:00 AM,13.56,ARKANSAS.HUB
8/16/2020 5:00:00 AM,14.13,LOUISIANA.HUB
8/16/2020 5:00:00 AM,15.02,MICHIGAN.HUB
8/16/2020 5:00:00 AM,14.58,TEXAS.HUB
8/16/2020 5:00:00 AM,13.94,MS.HUB
8/16/2020 5:00:00 AM,14.11,ILLINOIS.HUB
8/16/2020 5:00:00 AM,14.55,INDIANA.HUB
8/16/2020 5:00:00 AM,12.04,MINN.HUB
8/16/2020 7:00:00 AM,14.87,ARKANSAS.HUB
8/16/2020 7:00:00 AM,15.48,LOUISIANA.HUB
8/16/2020 7:00:00 AM,16.67,MICHIGAN.HUB
8/16/2020 7:00:00 AM,15.89,TEXAS.HUB
8/16/2020 7:00:00 AM,15.32,MS.HUB
8/16/2020 7:00:00 AM,15.61,ILLINOIS.HUB
8/16/2020 7:00:00 AM,16.24,INDIANA.HUB
8/16/2020 7:00:00 AM,13.77,MINN.HUB
8/16/2020 8:00:00 AM,16.2,ARKANSAS.HUB
8/16/2020 8:00:00 AM,16.93,LOUISIANA.HUB
8/16/2020 8:00:00 AM,17.92,MICHIGAN.HUB
8/16/2020 8:00:00 AM,17.45,TEXAS.HUB
8/16/2020 8:00:00 AM,16.67,MS.HUB
8/16/2020 8:00:00 AM,17,ILLINOIS.HUB
8/16/2020 8:00:00 AM,17.56,INDIANA.HUB
8/16/2020 8:00:00 AM,15.28,MINN.HUB
8/16/2020 9:00:00 AM,17.63,ARKANSAS.HUB
8/16/2020 9:00:00 AM,18.64,LOUISIANA.HUB
8/16/2020 9:00:00 AM,19.16,MICHIGAN.HUB
8/16/2020 9:00:00 AM,19.19,TEXAS.HUB
8/16/2020 9:00:00 AM,18.16,MS.HUB
8/16/2020 9:00:00 AM,18.34,ILLINOIS.HUB
8/16/2020 9:00:00 AM,18.84,INDIANA.HUB
8/16/2020 9:00:00 AM,16.86,MINN.HUB
8/16/2020 10:00:00 AM,18.35,ARKANSAS.HUB
8/16/2020 10:00:00 AM,19.57,LOUISIANA.HUB
8/16/2020 10:00:00 AM,19.83,MICHIGAN.HUB
8/16/2020 10:00:00 AM,20.08,TEXAS.HUB
8/16/2020 10:00:00 AM,18.95,MS.HUB
8/16/2020 10:00:00 AM,19.01,ILLINOIS.HUB
8/16/2020 10:00:00 AM,19.52,INDIANA.HUB
8/16/2020 10:00:00 AM,17.56,MINN.HUB
8/16/2020 11:00:00 AM,18.98,ARKANSAS.HUB
8/16/2020 11:00:00 AM,20.31,LOUISIANA.HUB
8/16/2020 11:00:00 AM,20.3,MICHIGAN.HUB
8/16/2020 11:00:00 AM,20.83,TEXAS.HUB
8/16/2020 11:00:00 AM,19.63,MS.HUB
8/16/2020 11:00:00 AM,19.64,ILLINOIS.HUB
8/16/2020 11:00:00 AM,20.08,INDIANA.HUB
8/16/2020 11:00:00 AM,18.21,MINN.HUB
8/16/2020 12:00:00 PM,20.08,ARKANSAS.HUB
8/16/2020 12:00:00 PM,21.54,LOUISIANA.HUB
8/16/2020 12:00:00 PM,21.46,MICHIGAN.HUB
8/16/2020 12:00:00 PM,22.29,TEXAS.HUB
8/16/2020 12:00:00 PM,20.82,MS.HUB
8/16/2020 12:00:00 PM,20.82,ILLINOIS.HUB
8/16/2020 12:00:00 PM,21.2,INDIANA.HUB
8/16/2020 12:00:00 PM,19.42,MINN.HUB
8/16/2020 1:00:00 PM,20.93,ARKANSAS.HUB
8/16/2020 1:00:00 PM,22.49,LOUISIANA.HUB
8/16/2020 1:00:00 PM,22.55,MICHIGAN.HUB
8/16/2020 1:00:00 PM,22.86,TEXAS.HUB
8/16/2020 1:00:00 PM,21.77,MS.HUB
8/16/2020 1:00:00 PM,21.93,ILLINOIS.HUB
8/16/2020 1:00:00 PM,22.24,INDIANA.HUB
8/16/2020 1:00:00 PM,20.34,MINN.HUB
8/16/2020 2:00:00 PM,21.89,ARKANSAS.HUB
8/16/2020 2:00:00 PM,23.6,LOUISIANA.HUB
8/16/2020 2:00:00 PM,23.88,MICHIGAN.HUB
8/16/2020 2:00:00 PM,23.35,TEXAS.HUB
8/16/2020 2:00:00 PM,22.84,MS.HUB
8/16/2020 2:00:00 PM,23.14,ILLINOIS.HUB
8/16/2020 2:00:00 PM,23.43,INDIANA.HUB
8/16/2020 2:00:00 PM,21.27,MINN.HUB
8/16/2020 3:00:00 PM,34.39,ARKANSAS.HUB
8/16/2020 3:00:00 PM,36.19,LOUISIANA.HUB
8/16/2020 3:00:00 PM,26.68,MICHIGAN.HUB
8/16/2020 3:00:00 PM,203.54,TEXAS.HUB
8/16/2020 3:00:00 PM,52.51,MS.HUB
8/16/2020 3:00:00 PM,28.1,ILLINOIS.HUB
8/16/2020 3:00:00 PM,25.91,INDIANA.HUB
8/16/2020 3:00:00 PM,27.82,MINN.HUB
8/16/2020 4:00:00 PM,69.4,ARKANSAS.HUB
8/16/2020 4:00:00 PM,64.19,LOUISIANA.HUB
8/16/2020 4:00:00 PM,72.73,MICHIGAN.HUB
8/16/2020 4:00:00 PM,603.77,TEXAS.HUB
8/16/2020 4:00:00 PM,81.43,MS.HUB
8/16/2020 4:00:00 PM,75.32,ILLINOIS.HUB
8/16/2020 4:00:00 PM,70.64,INDIANA.HUB
8/16/2020 4:00:00 PM,72.62,MINN.HUB
8/16/2020 6:00:00 PM,36.91,ARKANSAS.HUB
8/16/2020 6:00:00 PM,38.33,LOUISIANA.HUB
8/16/2020 6:00:00 PM,40.03,MICHIGAN.HUB
8/16/2020 6:00:00 PM,270.61,TEXAS.HUB
8/16/2020 6:00:00 PM,42.76,MS.HUB
8/16/2020 6:00:00 PM,39.22,ILLINOIS.HUB
8/16/2020 6:00:00 PM,39.06,INDIANA.HUB
8/16/2020 6:00:00 PM,37.09,MINN.HUB
8/16/2020 7:00:00 PM,20.98,ARKANSAS.HUB
8/16/2020 7:00:00 PM,22.53,LOUISIANA.HUB
8/16/2020 7:00:00 PM,22.68,MICHIGAN.HUB
8/16/2020 7:00:00 PM,23.6,TEXAS.HUB
8/16/2020 7:00:00 PM,21.72,MS.HUB
8/16/2020 7:00:00 PM,22.12,ILLINOIS.HUB
8/16/2020 7:00:00 PM,22.26,INDIANA.HUB
8/16/2020 7:00:00 PM,21.66,MINN.HUB
8/16/2020 8:00:00 PM,20.44,ARKANSAS.HUB
8/16/2020 8:00:00 PM,21.96,LOUISIANA.HUB
8/16/2020 8:00:00 PM,22.19,MICHIGAN.HUB
8/16/2020 8:00:00 PM,23.1,TEXAS.HUB
8/16/2020 8:00:00 PM,21.16,MS.HUB
8/16/2020 8:00:00 PM,21.59,ILLINOIS.HUB
8/16/2020 8:00:00 PM,21.85,INDIANA.HUB
8/16/2020 8:00:00 PM,20.88,MINN.HUB
8/16/2020 9:00:00 PM,17.6,ARKANSAS.HUB
8/16/2020 9:00:00 PM,18.83,LOUISIANA.HUB
8/16/2020 9:00:00 PM,19.1,MICHIGAN.HUB
8/16/2020 9:00:00 PM,21.44,TEXAS.HUB
8/16/2020 9:00:00 PM,18.14,MS.HUB
8/16/2020 9:00:00 PM,18.6,ILLINOIS.HUB
8/16/2020 9:00:00 PM,18.83,INDIANA.HUB
8/16/2020 9:00:00 PM,17.8,MINN.HUB
8/16/2020 10:00:00 PM,16.74,ARKANSAS.HUB
8/16/2020 10:00:00 PM,17.77,LOUISIANA.HUB
8/16/2020 10:00:00 PM,18.27,MICHIGAN.HUB
8/16/2020 10:00:00 PM,21.12,TEXAS.HUB
8/16/2020 10:00:00 PM,17.27,MS.HUB
8/16/2020 10:00:00 PM,17.63,ILLINOIS.HUB
8/16/2020 10:00:00 PM,17.98,INDIANA.HUB
8/16/2020 10:00:00 PM,16.35,MINN.HUB
8/16/2020 11:00:00 PM,16.17,ARKANSAS.HUB
8/16/2020 11:00:00 PM,17.23,LOUISIANA.HUB
8/16/2020 11:00:00 PM,17.87,MICHIGAN.HUB
8/16/2020 11:00:00 PM,18.88,TEXAS.HUB
8/16/2020 11:00:00 PM,16.75,MS.HUB
8/16/2020 11:00:00 PM,17.04,ILLINOIS.HUB
8/16/2020 11:00:00 PM,17.49,INDIANA.HUB
8/16/2020 11:00:00 PM,15.19,MINN.HUB
8/17/2020 12:00:00 AM,14.58,ARKANSAS.HUB
8/17/2020 12:00:00 AM,15.41,LOUISIANA.HUB
8/17/2020 12:00:00 AM,15.95,MICHIGAN.HUB
8/17/2020 12:00:00 AM,18.24,TEXAS.HUB
8/17/2020 12:00:00 AM,15.01,MS.HUB
8/17/2020 12:00:00 AM,15.16,ILLINOIS.HUB
8/17/2020 12:00:00 AM,15.59,INDIANA.HUB
8/17/2020 12:00:00 AM,13.59,MINN.HUB
8/17/2020 1:00:00 AM,14.48,ARKANSAS.HUB
8/17/2020 1:00:00 AM,15.34,LOUISIANA.HUB
8/17/2020 1:00:00 AM,15.77,MICHIGAN.HUB
8/17/2020 1:00:00 AM,16.69,TEXAS.HUB
8/17/2020 1:00:00 AM,14.93,MS.HUB
8/17/2020 1:00:00 AM,15,ILLINOIS.HUB
8/17/2020 1:00:00 AM,15.45,INDIANA.HUB
8/17/2020 1:00:00 AM,13.44,MINN.HUB
8/17/2020 2:00:00 AM,13.8,ARKANSAS.HUB
8/17/2020 2:00:00 AM,14.32,ILLINOIS.HUB
8/17/2020 2:00:00 AM,14.78,INDIANA.HUB
8/17/2020 2:00:00 AM,14.58,LOUISIANA.HUB
8/17/2020 2:00:00 AM,15.07,MICHIGAN.HUB
8/17/2020 2:00:00 AM,12.75,MINN.HUB
8/17/2020 2:00:00 AM,14.24,MS.HUB
8/17/2020 2:00:00 AM,15.14,TEXAS.HUB
8/17/2020 3:00:00 AM,13.43,ARKANSAS.HUB
8/17/2020 3:00:00 AM,14.14,LOUISIANA.HUB
8/17/2020 3:00:00 AM,14.67,MICHIGAN.HUB
8/17/2020 3:00:00 AM,14.65,TEXAS.HUB
8/17/2020 3:00:00 AM,13.85,MS.HUB
8/17/2020 3:00:00 AM,13.96,ILLINOIS.HUB
8/17/2020 3:00:00 AM,14.4,INDIANA.HUB
8/17/2020 3:00:00 AM,12.41,MINN.HUB
8/17/2020 4:00:00 AM,14.99,INDIANA.HUB
8/17/2020 4:00:00 AM,14.92,TEXAS.HUB
8/17/2020 4:00:00 AM,14.25,MS.HUB
8/17/2020 4:00:00 AM,13.81,ARKANSAS.HUB
8/17/2020 4:00:00 AM,12.78,MINN.HUB
8/17/2020 4:00:00 AM,14.51,LOUISIANA.HUB
8/17/2020 4:00:00 AM,14.54,ILLINOIS.HUB
8/17/2020 4:00:00 AM,15.29,MICHIGAN.HUB
8/17/2020 6:00:00 AM,14.85,ARKANSAS.HUB
8/17/2020 6:00:00 AM,15.57,LOUISIANA.HUB
8/17/2020 6:00:00 AM,16.78,MICHIGAN.HUB
8/17/2020 6:00:00 AM,16.94,TEXAS.HUB
8/17/2020 6:00:00 AM,15.32,MS.HUB
8/17/2020 6:00:00 AM,15.9,ILLINOIS.HUB
8/17/2020 6:00:00 AM,16.4,INDIANA.HUB
8/17/2020 6:00:00 AM,13.2,MINN.HUB
8/17/2020 7:00:00 AM,16.5,ARKANSAS.HUB
8/17/2020 7:00:00 AM,17.36,LOUISIANA.HUB
8/17/2020 7:00:00 AM,18.98,MICHIGAN.HUB
8/17/2020 7:00:00 AM,17.74,TEXAS.HUB
8/17/2020 7:00:00 AM,17.1,MS.HUB
8/17/2020 7:00:00 AM,18.9,ILLINOIS.HUB
8/17/2020 7:00:00 AM,18.46,INDIANA.HUB
8/17/2020 7:00:00 AM,12.69,MINN.HUB
8/17/2020 8:00:00 AM,17.32,ARKANSAS.HUB
8/17/2020 8:00:00 AM,18.33,LOUISIANA.HUB
8/17/2020 8:00:00 AM,21.32,MICHIGAN.HUB
8/17/2020 8:00:00 AM,18.68,TEXAS.HUB
8/17/2020 8:00:00 AM,17.97,MS.HUB
8/17/2020 8:00:00 AM,22.64,ILLINOIS.HUB
8/17/2020 8:00:00 AM,21.28,INDIANA.HUB
8/17/2020 8:00:00 AM,17,MINN.HUB
8/17/2020 9:00:00 AM,20.25,INDIANA.HUB
8/17/2020 9:00:00 AM,19.08,TEXAS.HUB
8/17/2020 9:00:00 AM,18.7,MS.HUB
8/17/2020 9:00:00 AM,17.69,ARKANSAS.HUB
8/17/2020 9:00:00 AM,15.48,MINN.HUB
8/17/2020 9:00:00 AM,19.06,LOUISIANA.HUB
8/17/2020 9:00:00 AM,21.03,ILLINOIS.HUB
8/17/2020 9:00:00 AM,20.64,MICHIGAN.HUB
8/17/2020 10:00:00 AM,16.77,ARKANSAS.HUB
8/17/2020 10:00:00 AM,19.66,LOUISIANA.HUB
8/17/2020 10:00:00 AM,21.1,MICHIGAN.HUB
8/17/2020 10:00:00 AM,19.55,TEXAS.HUB
8/17/2020 10:00:00 AM,19.3,MS.HUB
8/17/2020 10:00:00 AM,20.65,ILLINOIS.HUB
8/17/2020 10:00:00 AM,20.62,INDIANA.HUB
8/17/2020 10:00:00 AM,14.01,MINN.HUB
8/17/2020 11:00:00 AM,13.8,ARKANSAS.HUB
8/17/2020 11:00:00 AM,22.7,LOUISIANA.HUB
8/17/2020 11:00:00 AM,24.23,MICHIGAN.HUB
8/17/2020 11:00:00 AM,22.5,TEXAS.HUB
8/17/2020 11:00:00 AM,22.28,MS.HUB
8/17/2020 11:00:00 AM,23.73,ILLINOIS.HUB
8/17/2020 11:00:00 AM,23.74,INDIANA.HUB
8/17/2020 11:00:00 AM,10.99,MINN.HUB
8/17/2020 12:00:00 PM,13.8,ARKANSAS.HUB
8/17/2020 12:00:00 PM,22.7,LOUISIANA.HUB
8/17/2020 12:00:00 PM,24.23,MICHIGAN.HUB
8/17/2020 12:00:00 PM,22.5,TEXAS.HUB
8/17/2020 12:00:00 PM,22.28,MS.HUB
8/17/2020 12:00:00 PM,23.73,ILLINOIS.HUB
8/17/2020 12:00:00 PM,23.74,INDIANA.HUB
8/17/2020 12:00:00 PM,10.99,MINN.HUB
8/17/2020 1:00:00 PM,19.67,ARKANSAS.HUB
8/17/2020 1:00:00 PM,21.87,LOUISIANA.HUB
8/17/2020 1:00:00 PM,22.95,MICHIGAN.HUB
8/17/2020 1:00:00 PM,21.51,TEXAS.HUB
8/17/2020 1:00:00 PM,21.34,MS.HUB
8/17/2020 1:00:00 PM,21.96,ILLINOIS.HUB
8/17/2020 1:00:00 PM,22.48,INDIANA.HUB
8/17/2020 1:00:00 PM,14.98,MINN.HUB
8/17/2020 2:00:00 PM,20.08,ARKANSAS.HUB
8/17/2020 2:00:00 PM,24.31,LOUISIANA.HUB
8/17/2020 2:00:00 PM,25.37,MICHIGAN.HUB
8/17/2020 2:00:00 PM,24,TEXAS.HUB
8/17/2020 2:00:00 PM,23.71,MS.HUB
8/17/2020 2:00:00 PM,24.24,ILLINOIS.HUB
8/17/2020 2:00:00 PM,24.81,INDIANA.HUB
8/17/2020 2:00:00 PM,17.64,MINN.HUB
8/17/2020 3:00:00 PM,21.4,ARKANSAS.HUB
8/17/2020 3:00:00 PM,23.6,LOUISIANA.HUB
8/17/2020 3:00:00 PM,24.3,MICHIGAN.HUB
8/17/2020 3:00:00 PM,23.35,TEXAS.HUB
8/17/2020 3:00:00 PM,22.96,MS.HUB
8/17/2020 3:00:00 PM,23.42,ILLINOIS.HUB
8/17/2020 3:00:00 PM,23.81,INDIANA.HUB
8/17/2020 3:00:00 PM,19.03,MINN.HUB
8/17/2020 4:00:00 PM,21.87,ARKANSAS.HUB
8/17/2020 4:00:00 PM,23.63,LOUISIANA.HUB
8/17/2020 4:00:00 PM,24.12,MICHIGAN.HUB
8/17/2020 4:00:00 PM,23.49,TEXAS.HUB
8/17/2020 4:00:00 PM,22.94,MS.HUB
8/17/2020 4:00:00 PM,23.21,ILLINOIS.HUB
8/17/2020 4:00:00 PM,23.69,INDIANA.HUB
8/17/2020 4:00:00 PM,20.97,MINN.HUB
8/17/2020 5:00:00 PM,22.65,ARKANSAS.HUB
8/17/2020 5:00:00 PM,24.67,LOUISIANA.HUB
8/17/2020 5:00:00 PM,25.14,MICHIGAN.HUB
8/17/2020 5:00:00 PM,24.5,TEXAS.HUB
8/17/2020 5:00:00 PM,23.94,MS.HUB
8/17/2020 5:00:00 PM,24.22,ILLINOIS.HUB
8/17/2020 5:00:00 PM,24.68,INDIANA.HUB
8/17/2020 5:00:00 PM,22.27,MINN.HUB
8/17/2020 6:00:00 PM,21.77,ARKANSAS.HUB
8/17/2020 6:00:00 PM,23.45,LOUISIANA.HUB
8/17/2020 6:00:00 PM,23.76,MICHIGAN.HUB
8/17/2020 6:00:00 PM,23.32,TEXAS.HUB
8/17/2020 6:00:00 PM,22.8,MS.HUB
8/17/2020 6:00:00 PM,23.19,ILLINOIS.HUB
8/17/2020 6:00:00 PM,23.53,INDIANA.HUB
8/17/2020 6:00:00 PM,21.94,MINN.HUB
8/17/2020 7:00:00 PM,21.45,ARKANSAS.HUB
8/17/2020 7:00:00 PM,22.85,LOUISIANA.HUB
8/17/2020 7:00:00 PM,23.44,MICHIGAN.HUB
8/17/2020 7:00:00 PM,22.65,TEXAS.HUB
8/17/2020 7:00:00 PM,22.32,MS.HUB
8/17/2020 7:00:00 PM,22.96,ILLINOIS.HUB
8/17/2020 7:00:00 PM,23.21,INDIANA.HUB
8/17/2020 7:00:00 PM,22,MINN.HUB
8/17/2020 8:00:00 PM,20.72,ARKANSAS.HUB
8/17/2020 8:00:00 PM,22.08,LOUISIANA.HUB
8/17/2020 8:00:00 PM,22.84,MICHIGAN.HUB
8/17/2020 8:00:00 PM,21.92,TEXAS.HUB
8/17/2020 8:00:00 PM,21.56,MS.HUB
8/17/2020 8:00:00 PM,22.46,ILLINOIS.HUB
8/17/2020 8:00:00 PM,22.56,INDIANA.HUB
8/17/2020 8:00:00 PM,20.97,MINN.HUB
8/17/2020 9:00:00 PM,19.01,ARKANSAS.HUB
8/17/2020 9:00:00 PM,20.2,LOUISIANA.HUB
8/17/2020 9:00:00 PM,20.8,MICHIGAN.HUB
8/17/2020 9:00:00 PM,20.38,TEXAS.HUB
8/17/2020 9:00:00 PM,19.7,MS.HUB
8/17/2020 9:00:00 PM,20.23,ILLINOIS.HUB
8/17/2020 9:00:00 PM,20.48,INDIANA.HUB
8/17/2020 9:00:00 PM,17.46,MINN.HUB
8/18/2020 10:00:00 PM,17.73,ARKANSAS.HUB
8/18/2020 10:00:00 PM,18.85,LOUISIANA.HUB
8/18/2020 10:00:00 PM,19.42,MICHIGAN.HUB
8/18/2020 10:00:00 PM,19.14,TEXAS.HUB
8/18/2020 10:00:00 PM,18.34,MS.HUB
8/18/2020 10:00:00 PM,18.73,ILLINOIS.HUB
8/18/2020 10:00:00 PM,18.99,INDIANA.HUB
8/18/2020 10:00:00 PM,15.4,MINN.HUB
8/19/2020 10:00:00 PM,18.05,ARKANSAS.HUB
8/19/2020 10:00:00 PM,18.15,ILLINOIS.HUB
8/19/2020 10:00:00 PM,18.58,INDIANA.HUB
